t wx wy wz ax ay az
3.565 -0.109386 0.0474986 -0.111118 -0.0804483 -0.0884492 9.99612
3.566 -0.124259 0.0285493 -0.114877 -0.182873 -0.051658 10.093
3.567 -0.111434 0.0582558 -0.0984491 -0.261855 -0.183218 9.96226
3.568 -0.115364 0.0266512 -0.0984524 -0.356783 -0.0784241 9.64105
3.569 -0.114847 0.0421042 -0.0975264 -0.08617 -0.19778 10.0023
3.57 -0.103912 0.0531415 -0.118669 -0.0131877 -0.377606 9.91288
3.571 -0.101585 0.0360384 -0.111063 -0.161467 -0.197162 10.0597
3.572 -0.104783 0.0296758 -0.11062 -0.0604686 -0.282588 10.0433
3.573 -0.114872 0.0423361 -0.10376 -0.311298 -0.0657955 10.2271
3.574 -0.0879007 0.0638506 -0.106053 -0.195552 -0.0411128 10.0322
3.575 -0.113937 0.0550927 -0.119014 -0.0573467 -0.0871618 9.97407
3.576 -0.114202 0.0403229 -0.11621 -0.400797 -0.17851 9.92272
3.577 -0.095935 0.0452051 -0.097199 -0.298362 -0.407971 9.93199
3.578 -0.110968 0.0570208 -0.120053 -0.323972 -0.313331 10.0081
3.579 -0.112491 0.0377517 -0.120852 -0.257842 -0.430337 10.0668
3.583 -0.106291 0.0604043 -0.114176 -0.128907 -0.136016 10.1324
3.584 -0.0997773 0.0487469 -0.125875 -0.083187 0.0345035 9.96673
3.585 -0.122132 0.0520439 -0.116578 -0.0914576 -0.0188272 10.0682
3.586 -0.0929435 0.0673503 -0.119591 -0.370878 -0.251141 10.0324
3.587 -0.106189 0.0679102 -0.129271 -0.0590044 -0.366444 9.96353
3.588 -0.0986149 0.0538596 -0.130435 -0.19728 -0.0994113 10.0135
3.589 -0.0895701 0.0516355 -0.116984 -0.391454 -0.275026 10.1164
3.59 -0.0963125 0.0600618 -0.136907 -0.17696 -0.205567 9.83821
3.591 -0.0788253 0.0459194 -0.129857 -0.132701 -0.128391 10.1436
3.592 -0.0877919 0.0514137 -0.106669 -0.206495 -0.029075 9.86952
3.593 -0.0854149 0.0611036 -0.126957 -0.3667 -0.316687 9.91319
3.594 -0.0875188 0.0729649 -0.144691 -0.223144 -0.157108 10.0386
3.595 -0.0833291 0.0605342 -0.12732 -0.516595 -0.0590086 10.0866
3.596 -0.105732 0.0654652 -0.133311 -0.00279794 -0.20399 10.1035
3.597 -0.0787182 0.0798943 -0.121679 -0.344544 -0.102002 9.89342
3.598 -0.0942335 0.0817322 -0.141478 -0.646826 -0.1308 10.0505
3.599 -0.0796671 0.0844473 -0.13867 -0.122725 -0.167731 9.9759
3.6 -0.0886383 0.0856233 -0.153954 -0.0201807 -0.158359 10.0344
3.601 -0.0871183 0.0750436 -0.122725 -0.0124773 -0.121153 10.1367
3.602 -0.0606694 0.0856279 -0.122759 -0.30471 -0.200941 10.0411
3.603 -0.0884066 0.0961908 -0.1608 -0.353851 -0.219967 10.0195
3.604 -0.066853 0.0750737 -0.134631 -0.210729 -0.0367503 9.74614
3.605 -0.079639 0.0810943 -0.145078 0.00115437 -0.11355 10.0941
3.606 -0.0705922 0.0693925 -0.1458 -0.0105785 -0.36188 10.0768
3.607 -0.0609253 0.0818621 -0.131817 -0.201351 -0.44057 10.0318
3.608 -0.0725455 0.092629 -0.142761 -0.236494 -0.138098 10.0356
3.609 -0.0552256 0.0910095 -0.125322 -0.0793699 -0.0962723 9.95498
3.61 -0.0702327 0.0965145 -0.135599 -0.533537 -0.0711785 9.75468
3.611 -0.0610611 0.0950103 -0.137865 -0.0757864 -0.355256 9.79687
3.612 -0.0541272 0.106271 -0.145145 -0.228279 -0.0763529 9.83302
3.613 -0.0533278 0.0960962 -0.135959 -0.041535 -0.0726725 10.1151
3.614 -0.0291075 0.0788172 -0.152473 -0.50801 -0.207316 9.96708
3.615 -0.0463485 0.105563 -0.158813 -0.135813 -0.29111 10.1096
3.616 -0.0485549 0.0961484 -0.153246 -0.139098 -0.288779 10.0057
3.617 -0.0532474 0.106673 -0.150839 -0.437515 0.0206148 10.0285
3.618 -0.043074 0.125137 -0.140011 -0.184802 -0.413696 9.84609
3.619 -0.0405542 0.111692 -0.148448 -0.137759 -0.327065 10.174
3.62 -0.0466977 0.114003 -0.163526 -0.0970852 -0.0989315 10.0578
3.621 -0.0386345 0.114413 -0.147493 -0.093059 -0.165226 10.126
3.622 -0.0408869 0.115952 -0.152635 -0.198392 -0.081923 10.0819
3.624 -0.0415938 0.106838 -0.13801 -0.303208 -0.297544 10.1487
3.625 -0.0281098 0.118134 -0.125825 -0.0215435 -0.373809 10.06
3.626 -0.0205169 0.140377 -0.150144 -0.171918 -0.339252 10.0594
3.627 -0.0172687 0.120755 -0.157463 -0.324294 -0.273245 10.1401
3.628 -0.0361789 0.10671 -0.164846 0.0178578 -0.0843012 9.88411
3.629 -0.0304261 0.131932 -0.145824 -0.261698 -0.19549 9.87569
3.63 -0.0321578 0.105636 -0.154463 -0.31362 -0.0114376 9.91253
3.631 -0.0266107 0.121163 -0.167477 -0.321086 -0.239961 9.85716
3.632 -0.0259239 0.113809 -0.134444 -0.277123 -0.277288 10.0863
3.633 0.000657626 0.132339 -0.153936 0.0165853 -0.320025 9.84348
3.634 0.00271055 0.127852 -0.152989 -0.220877 -0.191739 10.0076
3.635 0.00164712 0.132225 -0.156059 0.0268233 -0.23364 10.0814
3.636 -0.0159025 0.14552 -0.174895 -0.265722 -0.0540215 9.88256
3.637 -0.0199669 0.148243 -0.162961 -0.362785 -0.533337 10.0357
3.638 -0.0101664 0.135184 -0.157084 -0.451362 -0.095906 10.0217
3.639 0.0100879 0.15058 -0.166702 -0.224447 -0.0341656 10.1305
3.64 0.014198 0.160272 -0.147829 -0.220658 0.119476 9.9918
3.641 -0.000143552 0.150222 -0.161134 -0.28928 -0.179823 10.1355
3.642 -0.0149151 0.13953 -0.192162 -0.0637675 -0.182021 10.2623
3.643 0.0104832 0.168618 -0.172955 -0.301322 -0.0277441 9.86486
3.644 -0.00562254 0.147628 -0.147006 -0.405644 -0.0412603 10.0485
3.645 0.0191903 0.157715 -0.160831 -0.28882 -0.393759 10.0814
3.646 0.0129804 0.167954 -0.156165 -0.0507912 -0.250279 10.0354
3.647 0.0296767 0.177232 -0.187382 -0.20353 -0.0702974 10.0285
3.648 0.0161448 0.172261 -0.168989 -0.250973 -0.191899 9.97699
3.649 0.0212655 0.169995 -0.163813 -0.398254 -0.210482 10.2543
3.65 0.0266865 0.166081 -0.162105 -0.03199 -0.152906 10.0064
3.651 0.0557592 0.156423 -0.158372 -0.154502 -0.064396 10.0052
3.652 0.0291754 0.192616 -0.1892 -0.141436 -0.156265 9.92892
3.657 0.0494934 0.186332 -0.162774 -0.0639991 -0.433147 10.2454
3.658 0.0394777 0.175867 -0.167807 -0.120575 -0.189336 10.0039
3.659 0.0345952 0.199028 -0.168686 -0.163725 -0.11227 9.79826
3.66 0.0517481 0.194163 -0.189888 -0.0713061 -0.319011 10.0333
3.661 0.0425878 0.200102 -0.186567 -0.249275 -0.0665999 9.94898
3.662 0.042821 0.203218 -0.175071 -0.269357 -0.309184 10.2605
3.663 0.0538814 0.219793 -0.168609 -0.145309 -0.152721 9.98278
3.664 0.0699212 0.200908 -0.163559 -0.355233 0.0808951 10.0052
3.665 0.068034 0.184206 -0.178778 -0.400392 -0.244103 9.79446
3.666 0.079011 0.203195 -0.175622 -0.20711 -0.0776393 10.0148
3.667 0.0512874 0.217583 -0.150834 -0.179305 -0.226561 10.131
3.668 0.0751839 0.223457 -0.177126 -0.195754 -0.0960197 9.91751
3.669 0.0741846 0.222214 -0.172821 -0.13064 -0.17109 10.0586
3.67 0.085304 0.236496 -0.189046 -0.120302 -0.22044 9.99845
3.671 0.069322 0.199833 -0.178212 -0.0988516 -0.214376 9.96081
3.672 0.0981435 0.23698 -0.181721 -0.0616461 -0.267029 9.78846
3.673 0.0754703 0.222421 -0.17805 -0.444722 -0.495993 10.0366
3.674 0.0984297 0.23294 -0.191139 -0.143023 -0.0344684 9.98559
3.675 0.0983024 0.240464 -0.194506 -0.286663 -0.359855 10.0223
3.676 0.0803771 0.238227 -0.176342 -0.372419 -0.228318 9.97031
3.677 0.0929328 0.226226 -0.180384 -0.143495 -0.187128 10.1977
3.678 0.0934893 0.238812 -0.195495 -0.0820254 -0.0757898 9.98584
3.679 0.102141 0.235521 -0.17987 0.0523065 -0.29917 10.0569
3.68 0.0942462 0.234431 -0.194375 -0.142325 -0.167052 9.90599
3.681 0.109768 0.240638 -0.165179 -0.531956 -0.311016 10.058
3.682 0.117297 0.240264 -0.188084 -0.424747 0.015574 10.1523
3.683 0.108245 0.250527 -0.185925 -0.354101 -0.0896994 9.96194
3.684 0.0899042 0.253858 -0.186739 -0.277946 -0.139494 10.2146
3.685 0.117398 0.243968 -0.187049 -0.317357 -0.418916 10.0074
3.686 0.110832 0.245652 -0.196003 -0.166154 -0.201812 10.0972
3.687 0.116295 0.264663 -0.199193 -0.295806 0.00368085 10.1011
3.688 0.120175 0.258656 -0.187841 -0.171178 -0.124479 9.79461
3.689 0.112342 0.253436 -0.181659 -0.00956271 -0.168685 10.1492
3.69 0.124724 0.287909 -0.190999 -0.185211 -0.243433 9.99531
3.691 0.116095 0.279118 -0.209796 -0.26315 -0.193378 10.1567
3.692 0.129898 0.282318 -0.196918 -0.0662499 -0.280672 10.2019
3.693 0.147567 0.282027 -0.206274 -0.252999 -0.385104 9.93123
3.694 0.153679 0.278232 -0.189228 -0.115466 -0.0751576 10.0316
3.695 0.139313 0.295411 -0.166477 -0.117199 -0.175697 10.1535
3.696 0.151189 0.294164 -0.174362 -0.213315 -0.291315 9.89834
3.697 0.148655 0.285197 -0.197874 -0.224959 -0.283482 9.95976
3.698 0.138651 0.303016 -0.185028 -0.34314 -0.214151 10.2137
3.699 0.151835 0.279098 -0.201287 -0.294855 -0.147023 10.0858
3.7 0.133596 0.30161 -0.193735 -0.112255 -0.147293 10.0998
3.701 0.152453 0.297904 -0.206057 -0.303705 -0.244729 9.99842
3.702 0.134023 0.302537 -0.17798 -0.296652 0.0278068 10.129
3.703 0.137911 0.295835 -0.227721 -0.0905792 -0.226064 9.96919
3.704 0.163279 0.284853 -0.212971 -0.302015 -0.0409759 10.0206
3.705 0.17204 0.310655 -0.206718 -0.229757 -0.105353 9.98951
3.706 0.155128 0.300343 -0.189701 0.0488983 -0.182737 9.96615
3.707 0.149855 0.284626 -0.190531 -0.20566 -0.100775 10.0147
3.708 0.159754 0.314656 -0.206571 -0.382768 -0.389837 10.0363
3.709 0.158245 0.326296 -0.20231 -0.0236477 -0.288944 10.1229
3.71 0.161714 0.297337 -0.213605 -0.107844 -0.239479 9.94416
3.711 0.192482 0.32196 -0.183712 -0.0403717 -0.189653 9.84724
3.712 0.177103 0.318143 -0.217329 0.110547 -0.0550848 10.355
3.713 0.178013 0.341201 -0.209789 -0.0742131 -0.326874 10.1653
3.714 0.191065 0.325876 -0.223929 -0.448174 -0.237697 10.2349
3.715 0.201285 0.314719 -0.189831 -0.10256 0.000482163 10.2213
3.716 0.183315 0.337595 -0.219459 -0.218102 -0.159208 10.0313
3.717 0.196474 0.321651 -0.207127 -0.120898 -0.296495 10.1498
3.718 0.193883 0.366329 -0.197752 -0.0939284 -0.14188 9.96977
3.719 0.207516 0.341367 -0.208507 -0.221406 -0.0339354 10.4953
3.72 0.207586 0.340961 -0.204815 -0.214585 -0.0357759 10.0733
3.721 0.202374 0.366307 -0.196104 -0.0942123 -0.00367936 10.0251
3.722 0.206678 0.370125 -0.221088 -0.177018 -0.243524 9.82617
3.723 0.173872 0.355692 -0.204611 -0.248571 -0.319896 10.1089
3.725 0.195418 0.361102 -0.217835 -0.222007 -0.227394 9.91284
3.726 0.209871 0.367221 -0.199316 0.0471422 -0.30401 10.1782
3.727 0.211432 0.36319 -0.201238 -0.19671 0.0229017 9.91024
3.728 0.230039 0.381531 -0.198681 -0.0722443 -0.533434 10.0987
3.729 0.211393 0.380885 -0.19255 -0.327064 -0.131495 9.99255
3.73 0.222975 0.370201 -0.19889 -0.082119 -0.0148083 10.0344
3.731 0.212055 0.389535 -0.232295 -0.331553 -0.0896712 10.302
3.732 0.211726 0.381446 -0.229424 -0.414648 -0.0879306 9.88009
3.733 0.243699 0.370132 -0.209326 -0.240848 -0.235102 10.1083
3.734 0.212921 0.371212 -0.213461 -0.0677886 -0.0397133 10.0134
3.735 0.236009 0.400256 -0.202628 -0.257218 -0.219572 10.0234
3.736 0.213644 0.405316 -0.225105 -0.365761 -0.315067 10.1809
3.737 0.225173 0.40297 -0.213733 -0.404808 0.00241071 10.2747
3.738 0.247719 0.393894 -0.22566 -0.251893 -0.0489284 10.1593
3.739 0.2367 0.376523 -0.210182 -0.359695 -0.117895 9.92985
3.74 0.235681 0.408707 -0.213901 -0.268345 -0.438236 10.0369
3.741 0.258978 0.376861 -0.223836 -0.250622 -0.281458 10.2423
3.742 0.256812 0.412562 -0.228175 -0.211617 -0.121831 10.1572
3.743 0.244093 0.410846 -0.230681 -0.108235 -0.150339 10.0338
3.744 0.253987 0.416746 -0.23337 -0.248633 -0.25743 10.2898
3.745 0.233786 0.422091 -0.226295 -0.0930887 -0.367194 10.2973
3.746 0.251684 0.416307 -0.20066 -0.294335 -0.176452 10.1842
3.747 0.275309 0.431255 -0.220202 -0.296482 -0.00609503 10.2072
3.748 0.248522 0.43776 -0.231499 -0.263837 -0.18001 10.1283
3.749 0.258579 0.447996 -0.216123 -0.287937 -0.244541 9.92928
3.75 0.245777 0.445339 -0.209033 -0.153033 -0.134184 10.045
3.751 0.258132 0.423782 -0.233079 -0.591267 0.133241 10.139
3.752 0.252105 0.417699 -0.213009 0.0680569 -0.204618 10.2089
3.753 0.266079 0.433853 -0.223441 -0.31031 -0.0898059 10.1185
3.754 0.253324 0.441331 -0.227397 -0.179081 -0.177915 10.128
3.755 0.277442 0.428705 -0.223649 -0.32537 -0.0246894 10.2066
3.756 0.275587 0.434576 -0.228104 -0.215479 -0.105916 10.1879
3.757 0.271144 0.433085 -0.208785 -0.177007 -0.150705 10.2552
3.758 0.276855 0.448399 -0.234812 -0.0115803 -0.219112 10.1588
3.759 0.249427 0.432379 -0.227302 -0.383675 -0.0232138 10.1488
3.76 0.276832 0.448175 -0.223458 -0.34246 -0.0719028 10.3899
3.761 0.271643 0.464569 -0.203345 -0.408879 -0.510974 10.2066
3.762 0.303832 0.447225 -0.241057 -0.295482 -0.101941 10.2677
3.763 0.298596 0.467675 -0.228356 -0.1896 0.00425991 10.2773
3.764 0.289939 0.453601 -0.232212 -0.143213 -0.227565 9.91015
3.765 0.280688 0.46087 -0.2406 -0.459022 0.0169563 10.1941
3.766 0.294614 0.468356 -0.23961 -0.387725 -0.248005 10.3506
3.767 0.294302 0.462583 -0.225396 -0.277479 -0.0338446 10.1134
3.768 0.295516 0.467393 -0.23855 -0.253885 -0.447178 10.2491
3.769 0.284729 0.470746 -0.216525 -0.212838 -0.15495 10.0621
3.77 0.322077 0.460696 -0.21975 -0.266632 -0.281297 10.1867
3.771 0.29338 0.470712 -0.254973 -0.230695 -0.245378 10.0118
3.772 0.290456 0.482121 -0.219043 -0.394101 -0.184025 10.2181
3.773 0.307724 0.488886 -0.220944 -0.346741 -0.372195 10.1098
3.774 0.299828 0.481598 -0.231059 -0.0630936 -0.114436 10.4987
3.775 0.299286 0.493592 -0.234146 -0.191821 -0.105101 10.1099
3.776 0.291738 0.488207 -0.232535 -0.156446 -0.162156 10.2887
3.777 0.283617 0.496119 -0.222474 -0.0167316 -0.167153 10.094
3.778 0.29464 0.482107 -0.238342 -0.41691 -0.157514 10.2855
3.779 0.309472 0.494267 -0.229877 -0.325681 -0.136676 10.1059
3.78 0.309642 0.512935 -0.241323 -0.466068 -0.180598 10.0852
3.781 0.316518 0.501415 -0.242851 -0.40231 -0.339728 10.3242
3.782 0.303847 0.49287 -0.263379 -0.265322 -0.205614 10.363
3.783 0.301914 0.499482 -0.231587 -0.267172 -0.0856865 9.87662
3.784 0.326158 0.492614 -0.239314 -0.167225 -0.159744 10.24
3.785 0.309621 0.523248 -0.246342 -0.280585 -0.0543532 10.2164
3.786 0.310317 0.479054 -0.233149 -0.343055 -0.0169649 10.2463
3.787 0.312249 0.519801 -0.229565 -0.218149 -0.174688 10.1764
3.788 0.298267 0.512946 -0.228531 -0.343658 -0.161653 10.2109
3.789 0.310228 0.512301 -0.246115 -0.363365 -0.110698 10.1432
3.79 0.299816 0.52454 -0.235976 -0.231806 -0.125873 10.3623
3.791 0.319882 0.508198 -0.257326 -0.306832 -0.285088 10.3053
3.792 0.314227 0.517557 -0.222552 -0.0794693 -0.126078 10.2226
3.793 0.312145 0.541485 -0.234938 -0.120055 -0.0902907 10.4665
3.794 0.331513 0.534308 -0.239523 0.00405885 -0.133858 10.1448
3.795 0.320795 0.551123 -0.242773 -0.110201 -0.262482 10.2164
3.796 0.326782 0.516057 -0.224304 -0.117722 -0.080037 10.3639
3.797 0.3095 0.527733 -0.242701 -0.107398 -0.209465 10.1865
3.798 0.334454 0.535083 -0.230574 -0.243898 -0.171329 10.1782
3.799 0.307753 0.535928 -0.243966 -0.155046 -0.149065 10.1621
3.8 0.325307 0.527434 -0.22691 -0.2487 -0.252679 10.1698
3.801 0.327842 0.540056 -0.236811 -0.392842 -0.21852 10.327
3.802 0.325116 0.522832 -0.237859 -0.480402 -0.283816 10.0943
3.803 0.338501 0.546115 -0.246427 0.0534907 -0.129373 10.0574
3.804 0.33327 0.544626 -0.228804 -0.325686 -0.212456 10.2148
3.805 0.339244 0.54591 -0.248726 -0.342282 -0.174225 10.1005
3.806 0.332157 0.52682 -0.252973 -0.075832 0.0830412 10.1235
3.807 0.337497 0.546551 -0.236995 -0.313425 -0.240286 9.99462
3.808 0.336651 0.564069 -0.269439 -0.273835 -0.230767 10.2434
3.809 0.347874 0.573762 -0.2517 -0.459109 -0.164797 10.3988
3.81 0.336832 0.563729 -0.24301 -0.182303 -0.124267 10.3835
3.811 0.341724 0.555545 -0.2573 -0.130471 -0.156401 10.3971
3.812 0.347144 0.559595 -0.253805 -0.0746182 -0.108282 10.1841
3.813 0.339344 0.552458 -0.23085 -0.128332 -0.00367649 10.1786
3.814 0.350249 0.563141 -0.24549 -0.232108 -0.25739 10.3829
3.815 0.349663 0.568337 -0.261149 -0.497246 -0.22286 10.3512
3.816 0.358214 0.589172 -0.265464 -0.338461 -0.0988779 10.2555
3.817 0.345987 0.554028 -0.245897 -0.23389 -0.376064 10.2487
3.818 0.330872 0.567921 -0.232878 -0.355924 -0.14736 10.255
3.819 0.353328 0.569074 -0.24908 -0.518397 0.0608947 10.0949
3.82 0.346639 0.586074 -0.234271 -0.12677 -0.140384 10.4646
3.821 0.360082 0.568212 -0.257615 -0.271639 -0.218571 10.1914
3.822 0.362141 0.571988 -0.266467 -0.230818 -0.0165835 10.5189
3.823 0.355244 0.596024 -0.267843 -0.214563 -0.099365 10.2976
3.824 0.333429 0.592074 -0.265565 -0.29635 -0.05285 10.3111
3.825 0.354219 0.585391 -0.237808 -0.287933 -0.036639 10.1385
3.826 0.36027 0.578037 -0.281725 -0.166159 -0.277179 10.4147
3.827 0.347385 0.580482 -0.265101 -0.15072 -0.0855772 10.0566
3.828 0.363041 0.576823 -0.250748 -0.234096 -0.197495 10.3378
3.829 0.331081 0.592627 -0.242915 -0.347631 -0.197796 10.218
3.83 0.372004 0.603523 -0.243908 -0.366165 -0.156767 10.5873
3.831 0.367611 0.586571 -0.257608 -0.152527 -0.178185 10.2668
3.832 0.340809 0.574482 -0.245216 -0.329146 -0.330006 10.3031
3.833 0.346015 0.59521 -0.244911 -0.447885 -0.41383 10.3626
3.834 0.35474 0.606137 -0.250197 -0.0665721 -0.045131 10.6205
3.835 0.338625 0.598199 -0.253522 -0.30342 -0.114 10.3545
3.836 0.358505 0.606039 -0.271219 -0.372869 -0.0837118 10.3901
3.837 0.355675 0.585563 -0.259214 -0.174452 -0.291516 10.4378
3.838 0.35785 0.599724 -0.268548 -0.00821092 -0.344475 10.4852
3.839 0.350379 0.587442 -0.273725 -0.274301 -0.214631 10.531
3.84 0.353433 0.595183 -0.258427 -0.373063 0.0514843 10.2398
3.841 0.352324 0.593994 -0.278848 -0.258691 -0.148097 10.3167
3.843 0.354935 0.618605 -0.264372 -0.324541 -0.108247 10.3478
3.844 0.372439 0.61637 -0.2576 -0.295911 -0.289056 10.5234
3.845 0.364097 0.609571 -0.242717 -0.266622 -0.122404 10.4006
3.846 0.358722 0.618836 -0.232056 -0.313344 -0.105767 10.0587
3.847 0.353911 0.617086 -0.270554 -0.0381521 -0.406727 10.1411
3.848 0.375584 0.637326 -0.261796 -0.204235 -0.259112 10.2979
3.849 0.346044 0.614302 -0.25161 -0.195825 -0.322108 10.3022
3.85 0.345976 0.616828 -0.251972 -0.206821 -0.263712 10.4881
3.851 0.352694 0.636739 -0.25227 -0.315058 -0.22858 10.1571
3.852 0.371266 0.617565 -0.266387 0.018347 -0.114148 10.1591
3.853 0.351412 0.623318 -0.249328 -0.117652 -0.18916 10.3017
3.854 0.360967 0.634462 -0.268247 -0.157266 -0.140171 10.4593
3.855 0.360527 0.644188 -0.257315 -0.197086 -0.321344 10.4428
3.856 0.354673 0.639632 -0.263445 -0.144685 0.161256 10.0688
3.857 0.35968 0.62303 -0.267293 -0.348448 -0.00239978 10.1705
3.858 0.355935 0.630011 -0.277946 -0.166482 -0.240315 10.4951
3.859 0.365767 0.641451 -0.269773 -0.328485 -0.446649 10.5297
3.86 0.380853 0.64416 -0.283594 -0.265233 -0.131976 10.2727
3.861 0.349148 0.624407 -0.270058 -0.146256 0.0578964 9.96869
3.862 0.350991 0.629837 -0.269502 -0.212722 -0.0611795 10.5602
3.863 0.372942 0.652109 -0.2803 -0.0265224 -0.0440175 10.3312
3.864 0.387784 0.64157 -0.263874 -0.360236 -0.300827 10.2141
3.865 0.352415 0.638771 -0.265162 -0.255452 -0.352569 10.4084
3.866 0.360013 0.635831 -0.271065 -0.160022 -0.0298899 10.3287
3.867 0.374969 0.642024 -0.264266 -0.189328 -0.174162 10.2664
3.868 0.391387 0.643272 -0.28151 -0.285567 -0.115596 10.5685
3.869 0.351219 0.640257 -0.280997 -0.161703 -0.156533 10.5168
3.87 0.358334 0.635053 -0.274999 -0.193452 -0.171484 10.3959
3.871 0.351202 0.654329 -0.276684 -0.289819 -0.168953 10.4685
3.872 0.374264 0.645895 -0.270311 -0.169965 -0.0179966 10.3393
3.873 0.375602 0.635468 -0.262049 -0.50133 -0.3873 10.3539
3.874 0.377045 0.653467 -0.270798 -0.185477 -0.0300197 10.4614
3.875 0.360794 0.643915 -0.26858 -0.320665 -0.158231 10.1291
3.876 0.368124 0.652214 -0.259202 -0.510241 -0.0577128 10.4718
3.877 0.364832 0.639199 -0.262024 -0.319322 -0.0511853 10.0773
3.878 0.348209 0.648923 -0.264716 -0.151686 0.0629609 10.4259
3.879 0.346121 0.650719 -0.26514 -0.0932595 -0.193779 10.3946
3.88 0.363018 0.653526 -0.278955 -0.264878 -0.222237 10.6107
3.881 0.382896 0.663372 -0.272975 -0.115086 -0.158877 10.2448
3.882 0.360618 0.668172 -0.272918 -0.201021 -0.135725 10.5325
3.883 0.381282 0.665394 -0.27049 -0.357295 0.00542784 10.3393
3.884 0.371397 0.648461 -0.281226 -0.434655 -0.136294 10.6843
3.885 0.368269 0.694898 -0.264882 -0.372575 -0.243698 10.3425
3.886 0.375092 0.654603 -0.263124 -0.119071 -0.215414 10.4218
3.887 0.360373 0.656019 -0.266164 -0.208674 -0.241542 10.5296
3.888 0.370856 0.659179 -0.255948 -0.283184 -0.0266307 10.6346
3.889 0.380207 0.682642 -0.260689 -0.249105 -0.102436 10.4421
3.89 0.372828 0.6763 -0.26674 -0.501906 -0.0983393 10.2946
3.891 0.35544 0.663598 -0.289558 -0.395829 -0.262853 10.6077
3.892 0.376422 0.669119 -0.275861 -0.462641 -0.140949 10.5266
3.893 0.350464 0.675134 -0.278235 -0.167771 -0.256102 10.3361
3.894 0.360983 0.680374 -0.283037 -0.458843 -0.111255 10.4829
3.895 0.371897 0.691997 -0.265241 -0.354891 -0.158227 10.417
3.896 0.380045 0.664923 -0.283387 0.00136789 -0.2054 10.5236
3.897 0.352826 0.676671 -0.262639 -0.409602 -0.0137632 10.478
3.898 0.355482 0.677872 -0.280813 -0.496965 -0.325496 10.5006
3.899 0.362333 0.681119 -0.266325 -0.411957 -0.0702734 10.438
3.9 0.371901 0.645294 -0.264492 -0.001951 -0.462558 10.5394
3.901 0.370793 0.667464 -0.286607 -0.0181722 -0.113556 10.5527
3.902 0.371894 0.685484 -0.280636 -0.342988 -0.247636 10.5431
3.903 0.378472 0.675851 -0.288749 -0.326036 -0.421154 10.4097
3.904 0.365169 0.690119 -0.276766 -0.278277 -0.291202 10.5475
3.905 0.373136 0.688176 -0.268798 -0.198309 -0.274974 10.4769
3.906 0.34314 0.697422 -0.274298 -0.0245204 -0.354701 10.5646
3.907 0.369587 0.66367 -0.266284 -0.345055 -0.332174 10.4092
3.908 0.383441 0.690495 -0.293724 -0.0700429 -0.125406 10.5887
3.909 0.381835 0.685833 -0.278045 -0.111998 -0.321138 10.4018
3.91 0.369961 0.680759 -0.287701 -0.017906 -0.114903 10.4535
3.911 0.369005 0.681955 -0.286465 -0.0636926 -0.161493 10.5669
3.912 0.364033 0.672413 -0.287248 0.00246353 -0.00333702 10.6491
3.913 0.368377 0.682873 -0.276735 -0.223883 -0.184657 10.6645
3.914 0.352539 0.688609 -0.289789 -0.295143 -0.126755 10.4962
3.915 0.368304 0.705032 -0.286607 -0.0755142 -0.228355 10.4767
3.916 0.346845 0.693857 -0.273827 -0.256612 0.101568 10.8094
3.917 0.353823 0.673747 -0.277088 -0.397386 -0.239457 10.6247
3.918 0.374778 0.698396 -0.272151 -0.219953 -0.169294 10.3998
3.919 0.362712 0.689515 -0.285915 -0.160811 -0.0450146 10.6309
3.92 0.371547 0.684722 -0.28773 -0.300162 -0.107345 10.692
3.921 0.364829 0.673309 -0.263011 -0.369864 -0.218623 10.5502
3.922 0.357399 0.68453 -0.290551 -0.385172 -0.297784 10.492
3.923 0.363249 0.720046 -0.269718 -0.241661 -0.41709 10.6723
3.924 0.363624 0.697328 -0.291364 -0.21106 0.101601 10.6418
3.925 0.363966 0.671088 -0.273501 -0.266736 -0.251616 10.3815
3.926 0.369793 0.703678 -0.283047 -0.161962 -0.10349 10.7383
3.927 0.370824 0.703672 -0.292008 -0.0560365 -0.44187 10.6218
3.93 0.364438 0.697221 -0.274324 -0.0921768 -0.094001 10.5873
3.931 0.341849 0.709962 -0.271373 -0.45029 -0.10117 10.694
3.932 0.35048 0.696985 -0.265522 -0.274395 -0.0610923 10.7339
3.933 0.358733 0.687942 -0.276524 -0.200354 -0.21273 10.6844
3.934 0.352187 0.706322 -0.277212 -0.100098 -0.194839 10.5327
3.935 0.351707 0.680658 -0.272284 -0.0332277 -0.346634 10.7246
3.936 0.359495 0.700377 -0.294437 -0.308452 -0.104917 10.5553
3.937 0.33248 0.701167 -0.271898 -0.0938646 -0.0794668 10.4573
3.938 0.342623 0.712869 -0.276228 -0.163925 -0.08092 10.5432
3.939 0.343698 0.713063 -0.274226 -0.0433554 -0.0281468 10.5364
3.94 0.346392 0.698956 -0.279781 -0.102956 -0.227245 10.7425
3.941 0.360385 0.693278 -0.272582 -0.0104088 -0.242709 10.5138
3.942 0.352749 0.708254 -0.266782 -0.145646 -0.24044 10.2539
3.943 0.354865 0.697312 -0.27011 -0.36409 -0.0701619 10.5762
3.944 0.357548 0.722313 -0.290879 -0.283847 -0.00530744 10.8047
3.945 0.357229 0.707547 -0.283247 -0.271517 -0.219567 10.5873
3.946 0.361659 0.700902 -0.259088 -0.290705 -0.332258 10.6734
