t x y z yaw pitch roll vx vy vz wx wy wz

0.0 -7.03049e-06 3.82293e-10 4 3.14159 3.14159 3.14159 1.17994e-09 4.51289e-10 2.37643e-09 1.11951e-07 1.53363e-08 -2.27189e-09
0.005 -7.03049e-06 3.82293e-10 4 3.14159 3.14159 3.14159 1.17994e-09 4.51289e-10 2.37643e-09 1.11951e-07 1.53363e-08 -2.27189e-09
0.01 -7.03048e-06 3.85473e-10 4 3.14159 3.14159 -3.14159 1.2853e-09 4.48307e-10 2.18479e-09 1.14796e-07 9.65548e-09 -1.93403e-09
0.015 -7.03047e-06 3.87202e-10 4 3.14159 3.14159 -3.14159 1.35252e-09 4.20264e-10 2.20966e-09 1.11695e-07 5.44566e-09 -1.68993e-09
0.02 -7.03047e-06 3.88773e-10 4 3.14159 3.14159 -3.14159 1.42283e-09 3.73843e-10 2.2768e-09 1.06137e-07 7.00438e-10 -1.41564e-09
0.025 -7.03046e-06 3.90404e-10 4 3.14159 3.14159 -3.14159 1.51181e-09 2.90962e-10 2.12811e-09 9.41837e-08 -4.78185e-09 -1.09967e-09
0.03 -7.03045e-06 3.91545e-10 4 3.14159 3.14159 -3.14159 1.61163e-09 1.8329e-10 1.60869e-09 7.64942e-08 -9.92121e-09 -8.40084e-10
0.035 -7.03044e-06 3.92087e-10 4 3.14159 3.14159 -3.14159 1.72264e-09 5.59427e-11 7.66734e-10 5.43422e-08 -1.27652e-08 -6.28577e-10
0.04 -7.03043e-06 3.91944e-10 4 3.14159 3.14159 -3.14159 1.81437e-09 -8.64455e-11 -3.51429e-10 2.85388e-08 -1.51235e-08 -4.55565e-10
0.045 -7.03042e-06 3.91061e-10 4 3.14159 3.14159 -3.14159 1.89583e-09 -2.37172e-10 -1.70403e-09 -1.65633e-10 -1.73334e-08 -3.13862e-10
0.05 -7.03041e-06 3.89419e-10 4 3.14159 3.14159 -3.14159 1.97075e-09 -3.88915e-10 -3.25418e-09 -3.11225e-08 -1.92559e-08 -1.97882e-10
0.055 -7.0304e-06 3.87036e-10 4 3.14159 3.14159 -3.14159 2.0343e-09 -5.33662e-10 -4.96979e-09 -6.38927e-08 -2.05849e-08 -1.03263e-10
0.06 -7.03039e-06 3.83971e-10 4 3.14159 3.14159 -3.14159 2.08836e-09 -6.63114e-10 -6.77672e-09 -9.72472e-08 -2.192e-08 -2.19803e-11
0.065 -7.03038e-06 3.80334e-10 4 3.14159 3.14159 -3.14159 2.14293e-09 -7.66309e-10 -7.94189e-09 -1.19258e-07 -2.1446e-08 1.14589e-10
0.07 -7.03037e-06 3.76276e-10 4 3.14159 3.14159 -3.14159 2.194e-09 -8.37384e-10 -8.52094e-09 -1.29761e-07 -1.91477e-08 3.19939e-10
0.075 -7.03036e-06 3.71964e-10 4 3.14159 3.14159 -3.14159 2.24261e-09 -8.74485e-10 -8.75856e-09 -1.32091e-07 -1.5685e-08 5.8442e-10
0.082 -7.03034e-06 3.65828e-10 4 3.14159 3.14159 3.14159 2.33557e-09 -8.68699e-10 -8.80082e-09 -1.25769e-07 -8.2301e-09 1.0366e-09
0.085 -7.03034e-06 3.63263e-10 4 3.14159 3.14159 3.14159 2.36662e-09 -8.46735e-10 -8.78798e-09 -1.20361e-07 -4.26586e-09 1.25014e-09
0.09 -7.03033e-06 3.59201e-10 4 3.14159 3.14159 3.14159 2.41062e-09 -7.85477e-10 -9.04673e-09 -1.06285e-07 1.23309e-09 1.55883e-09
0.095 -7.03031e-06 3.5553e-10 4 3.14159 3.14159 3.14159 2.4515e-09 -6.96539e-10 -9.65595e-09 -8.68101e-08 5.56695e-09 1.81017e-09
0.1 -7.0303e-06 3.52375e-10 4 3.14159 3.14159 3.14159 2.49144e-09 -5.84843e-10 -1.05708e-08 -6.31651e-08 9.2759e-09 2.01481e-09
0.105 -7.03029e-06 3.49831e-10 4 3.14159 3.14159 3.14159 2.5237e-09 -4.56202e-10 -1.16555e-08 -3.71273e-08 1.18089e-08 2.15819e-09
0.111 -7.03027e-06 3.47405e-10 4 3.14159 3.14159 3.14159 2.58334e-09 -2.6331e-10 -1.2581e-08 -5.49061e-09 1.02363e-08 2.07039e-09
0.115 -7.03026e-06 3.46783e-10 4 3.14159 3.14159 3.14159 2.61296e-09 -1.79337e-10 -1.2818e-08 6.73278e-09 8.15156e-09 1.9511e-09
0.12 -7.03025e-06 3.46302e-10 4 3.14159 3.14159 3.14159 2.6651e-09 -4.1381e-11 -1.30897e-08 2.61196e-08 3.32574e-09 1.67522e-09
0.125 -7.03024e-06 3.46493e-10 4 3.14159 3.14159 3.14159 2.73227e-09 9.02702e-11 -1.32679e-08 4.47363e-08 -3.39509e-09 1.32791e-09
0.13 -7.03022e-06 3.47313e-10 4 3.14159 3.14159 3.14159 2.81016e-09 2.11166e-10 -1.32189e-08 6.15594e-08 -8.69612e-09 9.71913e-10
0.135 -7.03021e-06 3.48688e-10 4 3.14159 3.14159 3.14159 2.8697e-09 3.1521e-10 -1.25477e-08 7.30336e-08 -1.23202e-08 7.2753e-10
0.14 -7.03019e-06 3.50527e-10 4 3.14159 3.14159 3.14159 2.91982e-09 4.0018e-10 -1.14366e-08 8.06736e-08 -1.49288e-08 5.63783e-10
0.146 -7.03017e-06 3.53689e-10 4 3.14159 3.14159 3.14159 2.97932e-09 4.84207e-10 -9.51216e-09 8.62313e-08 -1.67153e-08 3.95311e-10
0.15 -7.03016e-06 3.55189e-10 4 3.14159 3.14159 3.14159 2.99632e-09 5.07047e-10 -8.77537e-09 8.57162e-08 -1.62099e-08 2.93739e-10
0.155 -7.03015e-06 3.57794e-10 4 3.14159 3.14159 3.14159 3.02088e-09 5.27388e-10 -7.71903e-09 8.15508e-08 -1.42071e-08 7.56498e-11
0.16 -7.03013e-06 3.60436e-10 4 3.14159 3.14159 -3.14159 3.0477e-09 5.26373e-10 -6.8596e-09 7.3967e-08 -1.06271e-08 -1.96872e-10
0.165 -7.03012e-06 3.63014e-10 4 3.14159 3.14159 -3.14159 3.0738e-09 5.0596e-10 -6.27794e-09 6.28383e-08 -6.2974e-09 -4.90703e-10
0.17 -7.0301e-06 3.65897e-10 4 3.14159 3.14159 -3.14159 3.11031e-09 4.59198e-10 -6.26869e-09 4.24656e-08 -2.51971e-09 -7.73124e-10
0.175 -7.03009e-06 3.67633e-10 4 3.14159 3.14159 -3.14159 3.15312e-09 4.18453e-10 -6.61984e-09 2.53347e-08 9.89133e-11 -9.25245e-10
0.18 -7.03007e-06 3.69555e-10 4 3.14159 3.14159 -3.14159 3.19343e-09 3.6088e-10 -7.39114e-09 7.0012e-10 3.46771e-09 -1.08337e-09
0.185 -7.03006e-06 3.71181e-10 4 3.14159 3.14159 -3.14159 3.22453e-09 3.02055e-10 -8.3e-09 -2.53948e-08 5.86419e-09 -1.20878e-09
0.19 -7.03004e-06 3.72535e-10 4 3.14159 3.14159 -3.14159 3.25382e-09 2.51082e-10 -8.3776e-09 -4.40406e-08 7.38607e-09 -1.29471e-09
0.197 -7.03001e-06 3.74273e-10 4 3.14159 3.14159 -3.14159 3.29451e-09 1.96582e-10 -7.17091e-09 -6.19323e-08 9.10205e-09 -1.37705e-09
0.2 -7.03001e-06 3.74655e-10 4 3.14159 3.14159 -3.14159 3.303e-09 1.89196e-10 -6.69894e-09 -6.48477e-08 9.28867e-09 -1.39053e-09
0.205 -7.02999e-06 3.75573e-10 4 3.14159 3.14159 3.14159 3.3315e-09 1.82248e-10 -5.32089e-09 -7.041e-08 9.69642e-09 -1.41587e-09
0.21 -7.02997e-06 3.76509e-10 4 3.14159 3.14159 3.14159 3.36611e-09 1.93335e-10 -3.94288e-09 -7.23234e-08 9.967e-09 -1.43256e-09
0.215 -7.02996e-06 3.77561e-10 4 3.14159 3.14159 3.14159 3.40442e-09 2.24305e-10 -3.17664e-09 -6.62876e-08 1.01079e-08 -1.44353e-09
0.22 -7.02994e-06 3.78824e-10 4 3.14159 3.14159 3.14159 3.46058e-09 2.73623e-10 -2.96169e-09 -5.36853e-08 9.55583e-09 -1.44965e-09
0.225 -7.02992e-06 3.80381e-10 4 3.14159 3.14159 3.14159 3.52802e-09 3.38318e-10 -3.21226e-09 -3.56258e-08 1.05303e-08 -1.4545e-09
0.23 -7.0299e-06 3.82292e-10 4 3.14159 3.14159 3.14159 3.58295e-09 4.12116e-10 -3.60231e-09 -1.56334e-08 1.00756e-08 -1.51966e-09
0.235 -7.02989e-06 3.84584e-10 4 3.14159 3.14159 3.14159 3.6353e-09 4.89429e-10 -3.80157e-09 2.92058e-09 7.03085e-09 -1.71153e-09
0.24 -7.02987e-06 3.87262e-10 4 3.14159 3.14159 3.14159 3.68788e-09 5.66003e-10 -3.89916e-09 2.07043e-08 2.266e-09 -1.99478e-09
0.245 -7.02985e-06 3.9031e-10 4 3.14159 3.14159 3.14159 3.73366e-09 6.37961e-10 -3.95002e-09 3.80762e-08 -3.48523e-09 -2.34481e-09
0.25 -7.02983e-06 3.93691e-10 4 3.14159 3.14159 3.14159 3.77661e-09 6.99793e-10 -3.86837e-09 5.14964e-08 -9.95905e-09 -2.62934e-09
0.255 -7.02981e-06 3.98091e-10 4 3.14159 3.14159 3.14159 3.83233e-09 7.53997e-10 -3.51935e-09 5.70334e-08 -1.73835e-08 -2.70833e-09
0.26 -7.02979e-06 4.01169e-10 4 3.14159 3.14159 3.14159 3.86783e-09 7.77602e-10 -3.22942e-09 5.60978e-08 -2.24073e-08 -2.6437e-09
0.265 -7.02977e-06 4.0511e-10 4 3.14159 3.14159 3.14159 3.91118e-09 7.93535e-10 -2.88254e-09 5.0906e-08 -2.92202e-08 -2.46853e-09
0.27 -7.02975e-06 4.09884e-10 4 3.14159 3.14159 -3.14159 3.98071e-09 7.94622e-10 -2.9321e-09 3.64757e-08 -3.51709e-08 -2.25374e-09
0.275 -7.02973e-06 4.13043e-10 4 3.14159 3.14159 -3.14159 4.0094e-09 7.86174e-10 -3.28388e-09 2.23224e-08 -3.78596e-08 -2.12928e-09
0.28 -7.02971e-06 4.16926e-10 4 3.14159 3.14159 -3.14159 4.02882e-09 7.69296e-10 -4.03201e-09 5.3671e-10 -4.08719e-08 -1.99317e-09
0.285 -7.02969e-06 4.20716e-10 4 3.14159 -3.14159 -3.14159 4.0349e-09 7.50817e-10 -5.07524e-09 -2.48772e-08 -4.34571e-08 -1.87712e-09
0.29 -7.02967e-06 4.24433e-10 4 3.14159 -3.14159 3.14159 4.02685e-09 7.39969e-10 -5.8206e-09 -4.36016e-08 -4.40519e-08 -1.72836e-09
0.295 -7.02965e-06 4.28136e-10 4 3.14159 -3.14159 3.14159 3.99772e-09 7.4298e-10 -6.10668e-09 -5.18721e-08 -4.26983e-08 -1.51751e-09
0.3 -7.02963e-06 4.31897e-10 4 3.14159 -3.14159 3.14159 3.96357e-09 7.60436e-10 -6.13853e-09 -5.26832e-08 -3.96585e-08 -1.25147e-09
0.305 -7.02961e-06 4.36589e-10 4 3.14159 -3.14159 3.14159 3.91366e-09 8.00083e-10 -6.01725e-09 -4.67074e-08 -3.42381e-08 -8.69848e-10
0.31 -7.02959e-06 4.39879e-10 4 3.14159 -3.14159 3.14159 3.87422e-09 8.36739e-10 -5.90036e-09 -3.96251e-08 -2.98284e-08 -5.83104e-10
0.315 -7.02957e-06 4.44225e-10 4 3.14159 -3.14159 3.14159 3.835e-09 8.9217e-10 -5.75337e-09 -2.82371e-08 -2.41604e-08 -1.92937e-10
0.32 -7.02955e-06 4.48874e-10 4 3.14159 -3.14159 3.14159 3.796e-09 9.55774e-10 -5.62859e-09 -1.4508e-08 -1.62776e-08 2.24905e-10
0.325 -7.02954e-06 4.53854e-10 4 3.14159 -3.14159 3.14159 3.73786e-09 1.02316e-09 -5.53815e-09 8.90618e-10 -8.27052e-09 6.6717e-10
0.33 -7.02952e-06 4.59173e-10 4 3.14159 -3.14159 3.14159 3.67215e-09 1.09073e-09 -5.48688e-09 1.75459e-08 -1.92284e-10 1.12975e-09
0.335 -7.0295e-06 4.64821e-10 4 3.14159 -3.14159 3.14159 3.60432e-09 1.15444e-09 -5.47511e-09 3.51359e-08 8.15032e-09 1.60908e-09
0.34 -7.02948e-06 4.70764e-10 4 3.14159 -3.14159 3.14159 3.53e-09 1.21035e-09 -5.50063e-09 5.33818e-08 1.69496e-08 2.10189e-09
0.345 -7.02946e-06 4.76951e-10 4 3.14159 -3.14159 3.14159 3.4589e-09 1.25311e-09 -5.38987e-09 7.03403e-08 2.47596e-08 2.56399e-09
0.351 -7.02944e-06 4.85853e-10 4 3.14159 -3.14159 3.14159 3.38021e-09 1.27959e-09 -4.81685e-09 8.06927e-08 2.93539e-08 3.11037e-09
0.357 -7.02943e-06 4.88412e-10 4 3.14159 -3.14159 -3.14159 3.36125e-09 1.27945e-09 -4.62952e-09 8.12547e-08 2.94963e-08 3.26105e-09
0.36 -7.02941e-06 4.9603e-10 4 3.14159 -3.14159 -3.14159 3.31678e-09 1.25855e-09 -4.07452e-09 7.82218e-08 2.71871e-08 3.71609e-09
0.365 -7.0294e-06 5.02213e-10 4 3.14159 -3.14159 -3.14159 3.31164e-09 1.21926e-09 -3.6757e-09 7.13218e-08 2.39529e-08 4.10266e-09
0.37 -7.02938e-06 5.08141e-10 4 3.14159 -3.14159 -3.14159 3.29877e-09 1.16057e-09 -3.65394e-09 5.86554e-08 2.12575e-08 4.42691e-09
0.375 -7.02936e-06 5.13724e-10 4 3.14159 -3.14159 -3.14159 3.28201e-09 1.08547e-09 -4.05235e-09 4.0479e-08 1.85798e-08 4.68247e-09
0.38 -7.02935e-06 5.17896e-10 4 3.14159 -3.14159 -3.14159 3.26959e-09 1.01685e-09 -4.63058e-09 2.27614e-08 1.65895e-08 4.84797e-09
0.385 -7.02933e-06 5.23614e-10 4 3.14159 -3.14159 -3.14159 3.25199e-09 9.06696e-10 -5.86243e-09 -8.02977e-09 1.42592e-08 5.04537e-09
0.39 -7.02931e-06 5.27873e-10 4 3.14159 -3.14159 -3.14159 3.23145e-09 8.15965e-10 -7.10872e-09 -3.6144e-08 1.24521e-08 5.17229e-09
0.395 -7.0293e-06 5.3097e-10 4 3.14159 -3.14159 -3.14159 3.22178e-09 7.50319e-10 -7.54329e-09 -5.38178e-08 1.13676e-08 5.24567e-09
0.4 -7.02928e-06 5.3518e-10 4 3.14159 -3.14159 -3.14159 3.2147e-09 6.70286e-10 -7.19776e-09 -7.17179e-08 1.02643e-08 5.31842e-09
0.405 -7.02927e-06 5.38384e-10 4 3.14159 3.14159 -3.14159 3.21301e-09 6.23917e-10 -6.2952e-09 -8.13559e-08 9.6022e-09 5.35608e-09
0.41 -7.02925e-06 5.41419e-10 4 3.14159 3.14159 -3.14159 3.23203e-09 5.98466e-10 -5.02886e-09 -8.79401e-08 8.60689e-09 5.3811e-09
0.415 -7.02924e-06 5.42609e-10 4 3.14159 3.14159 -3.14159 3.24436e-09 5.94764e-10 -4.50136e-09 -8.94449e-08 8.63826e-09 5.37483e-09
0.42 -7.02922e-06 5.47428e-10 4 3.14159 3.14159 3.14159 3.27049e-09 6.16694e-10 -2.7127e-09 -8.77504e-08 5.90615e-09 5.18908e-09
0.425 -7.0292e-06 5.50631e-10 4 3.14159 3.14159 3.14159 3.28054e-09 6.59682e-10 -1.84226e-09 -8.18116e-08 2.05751e-09 4.96742e-09
0.43 -7.02918e-06 5.54114e-10 4 3.14159 3.14159 3.14159 3.28957e-09 7.23544e-10 -1.14182e-09 -7.31157e-08 -2.86176e-09 4.68279e-09
0.435 -7.02917e-06 5.57973e-10 4 3.14159 3.14159 3.14159 3.28925e-09 8.06712e-10 -6.94892e-10 -6.13628e-08 -8.04889e-09 4.37244e-09
0.44 -7.02915e-06 5.62301e-10 4 3.14159 3.14159 3.14159 3.28682e-09 9.06562e-10 -7.53388e-10 -4.43667e-08 -1.26199e-08 4.11389e-09
0.445 -7.02914e-06 5.67165e-10 4 3.14159 3.14159 3.14159 3.28661e-09 1.01844e-09 -1.24555e-09 -2.30752e-08 -1.63209e-08 3.90159e-09
0.45 -7.02912e-06 5.72612e-10 4 3.14159 -3.14159 3.14159 3.28409e-09 1.13716e-09 -2.09601e-09 1.75926e-09 -1.93467e-08 3.72722e-09
0.455 -7.0291e-06 5.78652e-10 4 3.14159 -3.14159 3.14159 3.28253e-09 1.25457e-09 -2.45223e-09 2.24149e-08 -2.20452e-08 3.6e-09
0.46 -7.02909e-06 5.85261e-10 4 3.14159 -3.14159 3.14159 3.29766e-09 1.3654e-09 -2.02997e-09 3.63146e-08 -2.31311e-08 3.51388e-09
0.466 -7.02907e-06 5.93879e-10 4 3.14159 -3.14159 3.14159 3.28937e-09 1.4846e-09 -8.50654e-10 4.71434e-08 -2.34031e-08 3.44565e-09
0.47 -7.02905e-06 5.99994e-10 4 3.14159 -3.14159 3.14159 3.27286e-09 1.55417e-09 2.08221e-10 5.19291e-08 -2.36879e-08 3.41485e-09
0.476 -7.02903e-06 6.1129e-10 4 3.14159 -3.14159 3.14159 3.231e-09 1.65439e-09 2.14365e-09 5.492e-08 -2.30343e-08 3.31628e-09
0.48 -7.02902e-06 6.18022e-10 4 3.14159 -3.14159 3.14159 3.19599e-09 1.6988e-09 3.05522e-09 5.23919e-08 -2.09594e-08 3.18654e-09
0.485 -7.02901e-06 6.24909e-10 4 3.14159 -3.14159 3.14159 3.15332e-09 1.73446e-09 3.83083e-09 4.75372e-08 -1.83144e-08 3.01113e-09
0.49 -7.02899e-06 6.33685e-10 4 3.14159 -3.14159 3.14159 3.10218e-09 1.76744e-09 4.62801e-09 3.87382e-08 -1.38761e-08 2.73734e-09
0.495 -7.02897e-06 6.42593e-10 4 3.14159 -3.14159 3.14159 3.05041e-09 1.7899e-09 5.25665e-09 2.75165e-08 -8.45471e-09 2.41271e-09
0.5 -7.02896e-06 6.51589e-10 4 3.14159 -3.14159 3.14159 2.99762e-09 1.80479e-09 5.74033e-09 1.43607e-08 -2.3282e-09 2.0462e-09
0.505 -7.02894e-06 6.60647e-10 4 3.14159 -3.14159 3.14159 2.96382e-09 1.81574e-09 6.10073e-09 -4.36407e-10 3.98815e-09 1.64608e-09
0.51 -7.02893e-06 6.69758e-10 4 3.14159 -3.14159 3.14159 2.932e-09 1.82653e-09 6.35665e-09 -1.64055e-08 1.23108e-08 1.21616e-09
0.515 -7.02892e-06 6.7893e-10 4 3.14159 -3.14159 3.14159 2.88918e-09 1.84036e-09 6.52523e-09 -3.34224e-08 2.05941e-08 7.63182e-10
0.52 -7.0289e-06 6.88196e-10 4 3.14159 -3.14159 3.14159 2.84729e-09 1.86348e-09 6.79892e-09 -4.49867e-08 2.59782e-08 3.35426e-10
0.525 -7.02889e-06 6.97616e-10 4 3.14159 -3.14159 3.14159 2.81088e-09 1.89961e-09 7.19606e-09 -4.88662e-08 2.77061e-08 -6.22556e-11
0.53 -7.02887e-06 7.07259e-10 4 3.14159 -3.14159 3.14159 2.77273e-09 1.94965e-09 7.62229e-09 -4.7184e-08 2.68506e-08 -4.53334e-10
0.535 -7.02886e-06 7.17191e-10 4 3.14159 -3.14159 3.14159 2.74286e-09 2.01241e-09 8.02405e-09 -4.13406e-08 2.37277e-08 -8.50366e-10
0.54 -7.02885e-06 7.27469e-10 4 3.14159 -3.14159 3.14159 2.7245e-09 2.08595e-09 8.37346e-09 -3.24889e-08 1.91424e-08 -1.2603e-09
0.545 -7.02883e-06 7.38143e-10 4 3.14159 -3.14159 3.14159 2.71296e-09 2.1681e-09 8.65834e-09 -2.13453e-08 1.34185e-08 -1.68611e-09
0.55 -7.02882e-06 7.49245e-10 4 3.14159 -3.14159 3.14159 2.71205e-09 2.25609e-09 8.87601e-09 -8.46984e-09 6.29389e-09 -2.12775e-09
0.555 -7.0288e-06 7.608e-10 4 3.14159 -3.14159 3.14159 2.73391e-09 2.3476e-09 8.92519e-09 6.80211e-09 9.01405e-12 -2.56014e-09
0.56 -7.02879e-06 7.72812e-10 4 3.14159 -3.14159 3.14159 2.74028e-09 2.43865e-09 8.53961e-09 2.67207e-08 -4.90338e-09 -2.91449e-09
0.565 -7.02878e-06 7.85265e-10 4 3.14159 -3.14159 3.14159 2.73723e-09 2.52426e-09 7.77875e-09 5.04725e-08 -9.2674e-09 -3.20169e-09
0.57 -7.02876e-06 7.98115e-10 4 3.14159 -3.14159 3.14159 2.7291e-09 2.59863e-09 6.70767e-09 7.72986e-08 -1.30199e-08 -3.43474e-09
0.58 -7.02873e-06 8.30019e-10 4 3.14159 -3.14159 -3.14159 2.67518e-09 2.68347e-09 3.99883e-09 1.17609e-07 -1.86063e-08 -3.78572e-09
0.585 -7.02872e-06 8.38058e-10 4 3.14159 -3.14159 -3.14159 2.65975e-09 2.67652e-09 3.40565e-09 1.1622e-07 -1.93911e-08 -3.83247e-09
0.591 -7.02871e-06 8.53973e-10 4 3.14159 -3.14159 -3.14159 2.62608e-09 2.62928e-09 2.14405e-09 1.04058e-07 -2.04866e-08 -3.89763e-09
0.595 -7.0287e-06 8.6436e-10 4 3.14159 -3.14159 -3.14159 2.60079e-09 2.5753e-09 1.20786e-09 9.0512e-08 -2.1076e-08 -3.92602e-09
0.6 -7.02868e-06 8.7698e-10 4 3.14159 -3.14159 -3.14159 2.58538e-09 2.48689e-09 -9.33673e-11 6.88373e-08 -2.19373e-08 -3.94942e-09
0.605 -7.02867e-06 8.89101e-10 4 3.14159 -3.14159 -3.14159 2.56331e-09 2.38042e-09 -1.54604e-09 4.31633e-08 -2.124e-08 -3.96552e-09
0.611 -7.02865e-06 9.051e-10 4 3.14159 -3.14159 -3.14159 2.50373e-09 2.21246e-09 -3.8222e-09 2.01094e-09 -2.09065e-08 -3.97831e-09
0.615 -7.02865e-06 9.11589e-10 4 3.14159 -3.14159 -3.14159 2.47279e-09 2.13828e-09 -4.87712e-09 -1.70309e-08 -2.09006e-08 -3.98149e-09
0.62 -7.02863e-06 9.21923e-10 4 3.14159 -3.14159 -3.14159 2.41553e-09 2.0207e-09 -6.04366e-09 -4.08108e-08 -2.0087e-08 -3.94181e-09
0.625 -7.02862e-06 9.31709e-10 4 3.14159 -3.14159 -3.14159 2.34322e-09 1.91673e-09 -6.60412e-09 -5.25843e-08 -1.75624e-08 -3.80563e-09
0.63 -7.02861e-06 9.4102e-10 4 3.14159 -3.14159 -3.14159 2.26827e-09 1.82791e-09 -6.81344e-09 -5.57537e-08 -1.39092e-08 -3.5907e-09
0.635 -7.0286e-06 9.49932e-10 4 3.14159 -3.14159 -3.14159 2.1945e-09 1.75427e-09 -6.83244e-09 -5.28317e-08 -9.10781e-09 -3.31198e-09
0.64 -7.02859e-06 9.5852e-10 4 3.14159 -3.14159 -3.14159 2.11984e-09 1.69486e-09 -6.76078e-09 -4.54715e-08 -3.41108e-09 -2.98145e-09
0.645 -7.02858e-06 9.66848e-10 4 3.14159 -3.14159 -3.14159 2.05233e-09 1.64768e-09 -6.65841e-09 -3.48728e-08 2.42023e-09 -2.608e-09
0.65 -7.02857e-06 9.74972e-10 4 3.14159 -3.14159 -3.14159 2.00473e-09 1.61059e-09 -6.56056e-09 -2.17553e-08 1.00192e-08 -2.20097e-09
0.655 -7.02856e-06 9.8293e-10 4 3.14159 -3.14159 -3.14159 1.94365e-09 1.57927e-09 -6.48585e-09 -6.75663e-09 1.82287e-08 -1.76637e-09
0.66 -7.02855e-06 9.90737e-10 4 3.14159 -3.14159 -3.14159 1.87951e-09 1.54952e-09 -6.26352e-09 7.91795e-09 2.56449e-08 -1.35344e-09
0.665 -7.02854e-06 9.99898e-10 4 3.14159 -3.14159 -3.14159 1.80852e-09 1.50957e-09 -5.26535e-09 1.95154e-08 3.14347e-08 -1.02666e-09
0.67 -7.02853e-06 1.00586e-09 4 3.14159 -3.14159 -3.14159 1.76301e-09 1.47888e-09 -4.287e-09 2.45972e-08 3.4274e-08 -8.81501e-10
0.675 -7.02852e-06 1.01313e-09 4 3.14159 -3.14159 -3.14159 1.70788e-09 1.43488e-09 -2.82883e-09 2.90826e-08 3.6453e-08 -7.54532e-10
0.68 -7.02851e-06 1.02015e-09 4 3.14159 -3.14159 -3.14159 1.66856e-09 1.38312e-09 -1.19024e-09 3.20788e-08 3.79298e-08 -6.69202e-10
0.685 -7.0285e-06 1.02689e-09 4 3.14159 -3.14159 -3.14159 1.64174e-09 1.32253e-09 3.1651e-10 3.19339e-08 3.7806e-08 -5.49129e-10
0.69 -7.0285e-06 1.03453e-09 4 3.14159 -3.14159 -3.14159 1.62614e-09 1.23812e-09 1.75456e-09 2.68439e-08 3.48415e-08 -3.11143e-10
0.695 -7.02849e-06 1.03933e-09 4 3.14159 -3.14159 -3.14159 1.64241e-09 1.17609e-09 2.52056e-09 2.10467e-08 3.17162e-08 -1.03627e-10
0.7 -7.02848e-06 1.04496e-09 4 3.14159 3.14159 -3.14159 1.66293e-09 1.09347e-09 3.29355e-09 1.17589e-08 2.79585e-08 2.00594e-10
0.705 -7.02847e-06 1.05017e-09 4 3.14159 3.14159 -3.14159 1.67809e-09 1.00692e-09 3.89184e-09 5.02484e-10 2.27705e-08 5.48646e-10
0.71 -7.02846e-06 1.05495e-09 4 3.14159 3.14159 -3.14159 1.69491e-09 9.19565e-10 4.34353e-09 -1.2298e-08 1.65348e-08 9.33216e-10
0.715 -7.02845e-06 1.06011e-09 4 3.14159 3.14159 -3.14159 1.71735e-09 8.18392e-10 4.72591e-09 -2.92656e-08 8.33738e-09 1.43415e-09
0.72 -7.02844e-06 1.06396e-09 4 3.14159 3.14159 -3.14159 1.72834e-09 7.41849e-10 4.94887e-09 -4.40003e-08 8.4021e-10 1.86615e-09
0.725 -7.02844e-06 1.0668e-09 4 3.14159 3.14159 -3.14159 1.74128e-09 6.89202e-10 5.21776e-09 -5.12741e-08 -4.86811e-09 2.08012e-09
0.73 -7.02843e-06 1.07008e-09 4 3.14159 3.14159 -3.14159 1.76009e-09 6.36303e-10 5.64546e-09 -5.41492e-08 -1.16218e-08 2.16483e-09
0.735 -7.02842e-06 1.07314e-09 4 3.14159 3.14159 -3.14159 1.77765e-09 5.98067e-10 6.09324e-09 -5.18282e-08 -1.83077e-08 2.097e-09
0.74 -7.02841e-06 1.07605e-09 4 3.14159 3.14159 -3.14159 1.80043e-09 5.7372e-10 6.51053e-09 -4.56814e-08 -2.5747e-08 1.9169e-09
0.745 -7.0284e-06 1.07888e-09 4 3.14159 3.14159 -3.14159 1.83451e-09 5.62817e-10 6.61882e-09 -3.41481e-08 -3.10355e-08 1.71377e-09
0.75 -7.02839e-06 1.08169e-09 4 3.14159 -3.14159 -3.14159 1.84473e-09 5.61744e-10 6.29612e-09 -1.69177e-08 -3.50487e-08 1.53652e-09
0.755 -7.02838e-06 1.08451e-09 4 3.14159 -3.14159 -3.14159 1.83902e-09 5.66166e-10 5.60652e-09 4.81997e-09 -3.85142e-08 1.38435e-09
0.76 -7.02837e-06 1.08793e-09 4 3.14159 -3.14159 -3.14159 1.81624e-09 5.7072e-10 4.4132e-09 3.42776e-08 -4.12862e-08 1.24121e-09
0.765 -7.02837e-06 1.0902e-09 4 3.14159 -3.14159 -3.14159 1.78693e-09 5.67056e-10 3.57958e-09 4.99589e-08 -3.94957e-08 1.20316e-09
0.77 -7.02836e-06 1.09299e-09 4 3.14159 -3.14159 -3.14159 1.73551e-09 5.50412e-10 2.47507e-09 6.49835e-08 -3.4031e-08 1.20371e-09
0.775 -7.02835e-06 1.09565e-09 4 3.14159 -3.14159 -3.14159 1.68142e-09 5.16685e-10 1.25197e-09 7.6213e-08 -2.53964e-08 1.23486e-09
0.78 -7.02834e-06 1.09809e-09 4 3.14159 -3.14159 -3.14159 1.62291e-09 4.6356e-10 -1.12814e-10 8.47396e-08 -1.44046e-08 1.28084e-09
