x y z
3.7544 0.0612216 3.55872
3.77679 0.0622448 3.55605
3.79918 0.0632805 3.55337
3.82157 0.0643285 3.55067
3.84397 0.0653891 3.54795
3.86636 0.0664622 3.54522
3.88876 0.0675479 3.54247
3.91117 0.0686464 3.5397
3.93357 0.0697577 3.53692
3.95598 0.0708818 3.53412
3.97839 0.0720188 3.5313
4.0008 0.0731688 3.52846
4.02322 0.0743319 3.52561
4.04564 0.075508 3.52273
4.06807 0.0766972 3.51984
4.0905 0.0778996 3.51693
4.11293 0.0791153 3.51399
4.13537 0.0803442 3.51104
4.15781 0.0815865 3.50807
4.18025 0.082842 3.50508
4.2027 0.084111 3.50207
4.22515 0.0853934 3.49904
4.24761 0.0866892 3.49599
4.27007 0.0879984 3.49292
4.29254 0.0893211 3.48983
4.31501 0.0906573 3.48671
4.33748 0.092007 3.48358
4.35996 0.0933702 3.48043
4.38244 0.0947469 3.47725
4.40493 0.0961371 3.47405
4.42742 0.0975408 3.47084
4.44992 0.098958 3.4676
4.47241 0.100389 3.46434
4.49492 0.101833 3.46105
4.51742 0.10329 3.45775
4.53993 0.104761 3.45442
4.56245 0.106246 3.45108
4.58496 0.107743 3.44771
4.60748 0.109254 3.44432
4.63001 0.110778 3.44091
4.65254 0.112316 3.43747
4.67506 0.113866 3.43402
4.6976 0.11543 3.43054
4.72013 0.117007 3.42704
4.74267 0.118596 3.42352
4.76521 0.120199 3.41998
4.78775 0.121814 3.41641
4.8103 0.123442 3.41283
4.83284 0.125083 3.40922
4.85539 0.126736 3.40559
4.87794 0.128402 3.40194
4.90049 0.13008 3.39827
4.92304 0.131771 3.39458
4.94559 0.133473 3.39086
4.96815 0.135188 3.38713
4.9907 0.136914 3.38337
5.01326 0.138652 3.3796
5.03581 0.140402 3.3758
5.05837 0.142164 3.37198
5.08092 0.143937 3.36814
5.10348 0.145721 3.36429
5.12603 0.147517 3.36041
5.14859 0.149323 3.35651
5.17114 0.15114 3.35259
5.19369 0.152968 3.34865
5.21625 0.154807 3.3447
5.2388 0.156656 3.34072
5.26135 0.158515 3.33673
5.2839 0.160384 3.33271
5.30644 0.162263 3.32868
5.32899 0.164151 3.32463
5.35153 0.16605 3.32056
5.37407 0.167957 3.31647
5.39661 0.169874 3.31237
5.41915 0.1718 3.30824
5.44168 0.173734 3.3041
5.46421 0.175677 3.29995
5.48674 0.177629 3.29577
5.50927 0.179589 3.29158
5.5318 0.181557 3.28738
