t x y z yaw pitch roll vx vy vz wx wy wz
4.17 -4.00001 -4 2 0.75 1.99274e-09 1.97976e-09 -1.99001e-09 5.97581e-09 -1.74466e-09 -3.26376e-08 -6.7094e-09 -6.09598e-10
4.18 -4.00001 -4 2 0.75 2.15725e-09 1.71815e-09 -1.70372e-09 5.96971e-09 1.51569e-09 -2.62938e-08 -4.5007e-09 -7.66336e-10
4.19 -4.00001 -4 2 0.75 2.26087e-09 1.58144e-09 -1.43487e-09 5.99517e-09 3.54366e-09 -7.99656e-09 1.07955e-09 -1.25889e-09
4.2 -4.00001 -4 2 0.75 2.27667e-09 1.62251e-09 -1.16237e-09 6.03135e-09 5.76895e-09 8.38151e-09 6.13669e-09 -1.82842e-09
4.21 -4.00001 -4 2 0.75 2.24447e-09 1.77063e-09 -8.84609e-10 6.0567e-09 8.97749e-09 1.59105e-08 8.67635e-09 -2.04711e-09
4.22 -4.00001 -4 2 0.75 2.17231e-09 1.93485e-09 -5.83609e-10 6.0594e-09 1.1761e-08 1.64913e-08 1.78137e-09 -1.88159e-09
4.231 -4.00001 -4 2 0.75 2.00434e-09 1.9823e-09 -2.5875e-10 6.0457e-09 1.37547e-08 1.05888e-08 -1.774e-08 -1.35102e-09
4.24 -4.00001 -4 2 0.75 1.79122e-09 1.88801e-09 -1.76002e-11 6.02483e-09 1.60411e-08 7.04406e-09 -2.8793e-08 -1.09135e-09
4.25 -4.00001 -4 2 0.75 1.48777e-09 1.69488e-09 2.55148e-10 5.99782e-09 1.96149e-08 5.71603e-09 -3.32695e-08 -1.00996e-09
4.26 -4.00001 -4 2 0.75 1.22377e-09 1.55363e-09 4.6182e-10 5.96556e-09 2.20603e-08 1.02154e-08 -2.3442e-08 -6.30901e-10
4.27 -4.00001 -4 2 0.749998 2.15349e-08 -2.59451e-06 2.49149e-07 -2.65134e-07 0.000561544 -0.000942895 -0.000864611 -0.000740704
4.28 -4.00001 -4 2.00002 0.749963 5.02024e-07 -6.32234e-05 8.74498e-07 -9.66003e-07 0.0043933 -0.00822287 -0.00753827 -0.00647276
4.29 -4.00001 -4 2.00009 0.74985 2.30961e-06 -0.000257258 -5.25352e-06 5.54122e-06 0.0091978 -0.0196868 -0.0179046 -0.0155702
4.3 -4.00001 -4 2.00021 0.749637 8.73401e-06 -0.000617161 -2.91263e-05 3.12111e-05 0.0132883 -0.0327379 -0.0291765 -0.0262486
4.31 -4.00001 -4 2.00036 0.749312 2.2924e-05 -0.00115361 -8.19391e-05 8.89838e-05 0.0163332 -0.0462966 -0.0405073 -0.0376833
4.32 -4.00001 -4 2.00051 0.748921 4.6433e-05 -0.00177914 -0.000163371 0.000179291 0.0181229 -0.0576678 -0.0491322 -0.0480011
4.33 -4.00001 -4 2.0007 0.748378 9.02407e-05 -0.00261553 -0.000299879 0.000333366 0.0194066 -0.0694428 -0.0571676 -0.0593832
4.34 -4.00001 -4 2.00092 0.747653 0.000167069 -0.00367329 -0.000515761 0.000582427 0.0206358 -0.0796212 -0.0623039 -0.0712985
4.35 -4.00002 -3.99999 2.00111 0.746964 0.000258196 -0.00461179 -0.000747323 0.000856061 0.0214215 -0.0861855 -0.0640688 -0.0806742
4.36 -4.00003 -3.99998 2.00133 0.746102 0.000398333 -0.00569681 -0.00106568 0.00124211 0.0224754 -0.0912382 -0.0621982 -0.0904028
4.37 -4.00004 -3.99996 2.00159 0.745047 0.000615957 -0.00689203 -0.00148711 0.00177157 0.0236696 -0.0945819 -0.0559939 -0.100354
4.38 -4.00006 -3.99994 2.00183 0.743997 0.000887403 -0.00793592 -0.00192935 0.00235216 0.0248815 -0.095321 -0.0459122 -0.10863
4.39 -4.00008 -3.99991 2.00209 0.742866 0.00124485 -0.00889639 -0.00241633 0.0030265 0.0259533 -0.0943575 -0.0322053 -0.116398
4.4 -4.00011 -3.99988 2.00235 0.74166 0.00170712 -0.00973901 -0.00293432 0.00379338 0.0269047 -0.0923903 -0.0148219 -0.123719
4.41 -4.00014 -3.99984 2.00262 0.740383 0.00229127 -0.0104376 -0.00346532 0.00464983 0.0276542 -0.0897641 0.00514138 -0.130738
4.42 -4.00018 -3.99978 2.0029 0.739037 0.00301423 -0.0109718 -0.00398991 0.00559355 0.028285 -0.0868213 0.0277967 -0.137485
4.43 -4.00022 -3.99973 2.00316 0.737769 0.00379699 -0.0112962 -0.00443793 0.00651473 0.028737 -0.0839482 0.0501343 -0.143393
4.44 -4.00026 -3.99966 2.00345 0.736299 0.00483091 -0.0114715 -0.0048869 0.00761567 0.0292002 -0.0813104 0.0770389 -0.149776
4.45 -4.00032 -3.99958 2.00375 0.734767 0.00605333 -0.0114433 -0.00525849 0.00879509 0.0295907 -0.0787757 0.10533 -0.156022
4.46 -4.00037 -3.99948 2.00404 0.733175 0.00747057 -0.0112046 -0.00552498 0.0100511 0.0299726 -0.0758332 0.134329 -0.162099
4.47 -4.00043 -3.99936 2.00438 0.731356 0.00925816 -0.0106906 -0.00566256 0.0115166 0.0303312 -0.072432 0.167036 -0.168668
4.48 -4.00048 -3.99925 2.00465 0.729818 0.0109103 -0.010076 -0.00562765 0.0127797 0.0307289 -0.0711949 0.194578 -0.173902
4.49 -4.00054 -3.9991 2.00499 0.727879 0.0131794 -0.00909594 -0.00537023 0.0143987 0.0312611 -0.0708853 0.228796 -0.180174
4.501 -4.00059 -3.99895 2.00531 0.726063 0.0154927 -0.00799244 -0.00489851 0.015943 0.0318766 -0.0717361 0.260538 -0.185717
4.51 -4.00063 -3.9988 2.0056 0.724386 0.017789 -0.00682701 -0.00425399 0.0173909 0.0324492 -0.0728779 0.289964 -0.190635
4.521 -4.00068 -3.9986 2.00596 0.722286 0.0208825 -0.00518241 -0.00314615 0.0192381 0.0333051 -0.0752483 0.326172 -0.196479
4.53 -4.0007 -3.99839 2.0063 0.720331 0.0239727 -0.00348632 -0.00179915 0.0209922 0.0341783 -0.0780423 0.358564 -0.201648
4.54 -4.00071 -3.99817 2.00664 0.718335 0.0273275 -0.00160959 -9.35912e-05 0.0228209 0.0352108 -0.0815148 0.390121 -0.206642
4.55 -4.0007 -3.99794 2.007 0.716301 0.0309473 0.000437936 0.00200112 0.0247255 0.0363249 -0.0857108 0.421363 -0.211502
4.56 -4.00067 -3.9977 2.00734 0.714441 0.0344367 0.00241764 0.0042469 0.0265086 0.0374696 -0.0905687 0.449234 -0.215716
4.57 -4.0006 -3.9974 2.00776 0.712133 0.0390028 0.00500205 0.00748848 0.0287799 0.0389684 -0.0969812 0.482539 -0.220712
4.58 -4.00052 -3.99713 2.00811 0.710219 0.0429795 0.00724256 0.0105765 0.0307194 0.0403477 -0.102346 0.508611 -0.224639
4.59 -4.00039 -3.99681 2.00853 0.708067 0.0476441 0.00985563 0.014494 0.0329631 0.0419746 -0.108389 0.53629 -0.228865
4.6 -4.00021 -3.99643 2.009 0.705674 0.0530677 0.0128623 0.0194312 0.0355465 0.0439637 -0.116451 0.56537 -0.233256
4.61 -3.99998 -3.99606 2.00945 0.703479 0.0582644 0.0156983 0.024519 0.0380056 0.0459066 -0.124344 0.590314 -0.237055
4.62 -3.99971 -3.99567 2.00992 0.701266 0.0636941 0.0186191 0.0302045 0.0405769 0.0479689 -0.131253 0.612688 -0.240717
4.635 -3.99918 -3.99503 2.01067 0.69792 0.0722241 0.0231397 0.0399055 0.0446557 0.0512748 -0.14032 0.641751 -0.245927
4.64 -3.99897 -3.9948 2.01093 0.696798 0.0751601 0.0246758 0.043462 0.0460764 0.0524273 -0.143546 0.650232 -0.247551
4.65 -3.99849 -3.99432 2.01146 0.694548 0.0811642 0.0277771 0.0510683 0.0490111 0.0547407 -0.150877 0.666105 -0.250629
4.66 -3.99794 -3.99382 2.01202 0.692289 0.087346 0.0309029 0.0593661 0.0520823 0.0573099 -0.159528 0.681326 -0.253397
4.67 -3.99729 -3.99328 2.01261 0.690025 0.0937068 0.0340454 0.0683665 0.0552948 0.0600437 -0.168125 0.69626 -0.256005
4.68 -3.99656 -3.99271 2.01323 0.687757 0.100237 0.0372029 0.0780923 0.0586577 0.0629937 -0.176092 0.709898 -0.258455
4.69 -3.99581 -3.99216 2.01381 0.685714 0.106248 0.04005 0.0874714 0.0618152 0.065743 -0.183389 0.720601 -0.260476
4.7 -3.99477 -3.99146 2.01455 0.683216 0.113754 0.0435187 0.0997666 0.0658534 0.0693235 -0.193042 0.731831 -0.262614
4.71 -3.99371 -3.99078 2.01526 0.680946 0.120724 0.0466501 0.111741 0.0696995 0.0726832 -0.201833 0.741183 -0.264376
4.72 -3.99252 -3.99006 2.01601 0.678679 0.12782 0.0497588 0.124496 0.0737233 0.0762244 -0.209608 0.749345 -0.26605
4.73 -3.99121 -3.9893 2.01679 0.676413 0.135027 0.0528429 0.138027 0.0779254 0.07981 -0.216711 0.755928 -0.267624
4.74 -3.98975 -3.9885 2.01761 0.674151 0.142322 0.0558918 0.152361 0.0823168 0.0835679 -0.223374 0.759699 -0.268978
4.75 -3.98814 -3.98765 2.01847 0.671891 0.149688 0.0588906 0.167489 0.0868977 0.087387 -0.230241 0.761698 -0.270084
4.76 -3.98656 -3.98685 2.01927 0.66986 0.156366 0.0615398 0.181799 0.0911906 0.0909547 -0.235883 0.762233 -0.270957
4.77 -3.98445 -3.98581 2.0203 0.66738 0.164575 0.0647121 0.200156 0.0966522 0.0952867 -0.241857 0.761652 -0.27198
4.78 -3.98236 -3.98482 2.02127 0.665127 0.172061 0.0675301 0.217686 0.10183 0.0992678 -0.245917 0.758349 -0.272865
4.79 -3.98008 -3.98377 2.02229 0.662874 0.179533 0.0702736 0.236015 0.107212 0.103293 -0.249292 0.751775 -0.273555
4.8 -3.97787 -3.98278 2.02324 0.660845 0.18623 0.0726672 0.253182 0.112229 0.106891 -0.252282 0.744186 -0.273981
4.81 -3.97495 -3.98151 2.02444 0.658362 0.194356 0.0754884 0.275031 0.118588 0.111333 -0.254708 0.732836 -0.274447
4.82 -3.97239 -3.98041 2.02546 0.656327 0.20094 0.0777107 0.293608 0.123978 0.114993 -0.255608 0.722064 -0.274819
4.83 -3.96902 -3.97901 2.02675 0.653832 0.208882 0.0803167 0.317148 0.13079 0.119446 -0.256327 0.706812 -0.275073
4.84 -3.96572 -3.97767 2.02797 0.651556 0.21599 0.082568 0.339331 0.137194 0.123474 -0.25724 0.691129 -0.274988
4.85 -3.9622 -3.97626 2.02922 0.649271 0.222978 0.0846979 0.362242 0.143799 0.127473 -0.257999 0.674409 -0.27473
4.86 -3.95884 -3.97493 2.03039 0.647206 0.229157 0.0865113 0.383472 0.149914 0.131056 -0.257857 0.658954 -0.27454
4.87 -3.95446 -3.97324 2.03186 0.644669 0.236554 0.0885997 0.410179 0.157604 0.135381 -0.256757 0.638984 -0.274315
4.88 -3.95066 -3.97179 2.03309 0.642582 0.242468 0.0901994 0.432635 0.164068 0.138869 -0.255756 0.621253 -0.273947
4.891 -3.94527 -3.96976 2.03479 0.639779 0.250144 0.0921675 0.463395 0.172926 0.143451 -0.25462 0.596203 -0.273143
4.9 -3.94098 -3.96817 2.0361 0.637662 0.255738 0.0935183 0.487063 0.179746 0.146851 -0.25323 0.577276 -0.272542
4.91 -3.93647 -3.96652 2.03744 0.635531 0.261188 0.0947673 0.511215 0.186713 0.150179 -0.251153 0.558243 -0.272028
4.92 -3.93067 -3.96441 2.03911 0.632906 0.267644 0.096158 0.541371 0.195422 0.154159 -0.247988 0.533829 -0.271358
4.93 -3.9251 -3.96241 2.04067 0.630498 0.273304 0.0972864 0.569367 0.203519 0.157685 -0.245225 0.510222 -0.270486
4.941 -3.91925 -3.96033 2.04227 0.628069 0.278756 0.0982792 0.597895 0.211784 0.161146 -0.242309 0.486146 -0.269496
4.95 -3.91312 -3.95817 2.0439 0.625619 0.283997 0.0991405 0.626917 0.220209 0.164494 -0.238767 0.462249 -0.268609
4.96 -3.90668 -3.95592 2.04556 0.623145 0.289021 0.0998771 0.656414 0.22879 0.167755 -0.234473 0.438014 -0.267808
4.97 -3.90064 -3.95382 2.04709 0.620898 0.293352 0.100432 0.683338 0.236639 0.170588 -0.230716 0.415293 -0.2669
4.98 -3.89293 -3.95116 2.04898 0.618125 0.29839 0.100963 0.716704 0.246389 0.173944 -0.22629 0.386607 -0.265541
4.99 -3.88559 -3.94865 2.05074 0.615578 0.302722 0.101305 0.747436 0.255394 0.176858 -0.222076 0.360633 -0.264292
5 -3.87872 -3.94631 2.05234 0.613263 0.306417 0.101503 0.775385 0.263606 0.17934 -0.217309 0.337015 -0.263381
5.01 -3.86999 -3.94335 2.05433 0.610405 0.310653 0.10161 0.809876 0.27377 0.18216 -0.210457 0.306591 -0.262347
5.02 -3.86171 -3.94056 2.05617 0.607776 0.314223 0.101573 0.841525 0.283126 0.184557 -0.204419 0.277651 -0.261133
5.03 -3.85312 -3.93767 2.05802 0.60512 0.317519 0.101403 0.873432 0.292586 0.186829 -0.198551 0.24853 -0.259763
5.04 -3.84421 -3.9347 2.0599 0.602435 0.320541 0.101102 0.905552 0.302142 0.188946 -0.192066 0.21948 -0.258532
5.05 -3.83498 -3.93162 2.06181 0.599721 0.32328 0.100679 0.937838 0.31178 0.190857 -0.18463 0.189662 -0.257459
5.06 -3.82639 -3.92877 2.06353 0.597254 0.325494 0.100193 0.967016 0.320519 0.192422 -0.177914 0.161925 -0.256358
5.073 -3.81251 -3.92418 2.06624 0.593371 0.32845 0.0992306 1.01257 0.334219 0.194581 -0.167463 0.117914 -0.254442
5.08 -3.80534 -3.92182 2.06761 0.591408 0.329705 0.0986567 1.03541 0.341113 0.195552 -0.162048 0.0958632 -0.253501
5.09 -3.7948 -3.91835 2.06957 0.58858 0.331232 0.0977348 1.06804 0.350999 0.196757 -0.153578 0.0640042 -0.252302
5.1 -3.78394 -3.91479 2.07154 0.585725 0.332441 0.0966955 1.10068 0.360926 0.19781 -0.145054 0.0318552 -0.251021
5.11 -3.77276 -3.91112 2.07353 0.582846 0.333344 0.0955384 1.13337 0.370907 0.19894 -0.137892 0.00143558 -0.249376
5.12 -3.76241 -3.90774 2.07532 0.580236 0.333909 0.0943983 1.16276 0.379918 0.199895 -0.131637 -0.0251644 -0.247858
5.13 -3.7494 -3.90349 2.07753 0.577023 0.334276 0.0928855 1.19854 0.390938 0.200791 -0.123054 -0.0582316 -0.246197
5.14 -3.73724 -3.89953 2.07954 0.574082 0.334292 0.0914007 1.23092 0.400959 0.201395 -0.114895 -0.0886254 -0.244718
5.15 -3.72475 -3.89546 2.08155 0.571123 0.334005 0.0898149 1.26313 0.410978 0.201844 -0.106672 -0.118863 -0.243224
5.16 -3.71194 -3.8913 2.08358 0.568148 0.333417 0.088133 1.29514 0.420989 0.202155 -0.098315 -0.148552 -0.24178
5.17 -3.69882 -3.88703 2.0856 0.565159 0.332531 0.0863616 1.32695 0.430986 0.20236 -0.0899001 -0.177779 -0.240354
5.18 -3.68673 -3.88311 2.08742 0.562459 0.331481 0.0846931 1.35536 0.439964 0.202454 -0.0825215 -0.203867 -0.238978
5.19 -3.67162 -3.8782 2.08965 0.559148 0.329876 0.0825602 1.3898 0.450908 0.202489 -0.0737513 -0.235316 -0.237206
5.2 -3.65755 -3.87364 2.09167 0.556131 0.328117 0.0805373 1.4208 0.460821 0.202453 -0.0657372 -0.262824 -0.235671
5.21 -3.64317 -3.86898 2.0937 0.55311 0.326082 0.0784446 1.45148 0.470696 0.202387 -0.0576967 -0.289138 -0.234224
5.22 -3.62849 -3.86422 2.09572 0.550087 0.323779 0.0762877 1.48182 0.480523 0.202268 -0.0499692 -0.314762 -0.232696
5.23 -3.61351 -3.85936 2.09774 0.547065 0.321212 0.0740667 1.51177 0.49029 0.202048 -0.0425258 -0.34049 -0.23102
5.241 -3.59823 -3.8544 2.09976 0.544047 0.318381 0.0717841 1.5413 0.499989 0.201713 -0.0349133 -0.365582 -0.229416
5.25 -3.58265 -3.84935 2.10177 0.541033 0.315294 0.0694511 1.5704 0.509618 0.201317 -0.0267235 -0.389574 -0.228069
5.26 -3.56679 -3.8442 2.10379 0.538027 0.311956 0.0670785 1.59904 0.51917 0.200842 -0.0184563 -0.412743 -0.226779
5.27 -3.55227 -3.83949 2.10559 0.535331 0.308741 0.0649096 1.62441 0.527696 0.200379 -0.0115299 -0.433665 -0.225412
5.282 -3.53256 -3.83308 2.10799 0.53175 0.304146 0.0619631 1.65763 0.538956 0.199734 -0.00305077 -0.461113 -0.223339
5.29 -3.51752 -3.82819 2.10979 0.529079 0.300482 0.0597164 1.68208 0.547324 0.199323 0.00323839 -0.480082 -0.221893
5.3 -3.50055 -3.82266 2.11178 0.526126 0.296202 0.057196 1.70876 0.556533 0.198885 0.0107143 -0.499956 -0.220522
5.31 -3.48506 -3.81761 2.11356 0.523486 0.292169 0.0549118 1.73229 0.564728 0.198426 0.0171061 -0.517136 -0.219215
5.32 -3.46759 -3.81192 2.11555 0.520572 0.287492 0.0523528 1.75788 0.573725 0.197842 0.0234292 -0.536314 -0.217486
5.33 -3.44988 -3.80613 2.11752 0.51768 0.282613 0.0497684 1.78286 0.582605 0.197178 0.0294091 -0.554953 -0.215667
5.34 -3.4301 -3.79966 2.11969 0.514528 0.27702 0.0469063 1.80964 0.592236 0.196397 0.0371145 -0.574569 -0.214021
5.35 -3.41188 -3.79369 2.12164 0.511689 0.271722 0.0443032 1.8333 0.600852 0.195535 0.0456739 -0.592917 -0.212842
5.36 -3.39527 -3.78825 2.1234 0.509156 0.266772 0.0419622 1.85404 0.608491 0.19467 0.0531892 -0.610008 -0.211633
5.37 -3.37473 -3.7815 2.12553 0.506091 0.260488 0.0390948 1.87865 0.617674 0.19352 0.0614758 -0.631184 -0.209843
5.381 -3.35392 -3.77465 2.12766 0.503062 0.25395 0.0362195 1.90244 0.626683 0.192297 0.070003 -0.651797 -0.20811
5.39 -3.3367 -3.76897 2.12938 0.500612 0.248415 0.033871 1.92128 0.633924 0.191276 0.0777447 -0.6679 -0.206906
5.4 -3.31738 -3.76259 2.13129 0.497919 0.242071 0.031274 1.94155 0.641827 0.190124 0.0864005 -0.685433 -0.205567
5.41 -3.29786 -3.75613 2.13318 0.49526 0.235528 0.0286874 1.9611 0.649569 0.188911 0.0940946 -0.702703 -0.203975
5.42 -3.27814 -3.74959 2.13506 0.492636 0.228795 0.0261046 1.97992 0.657148 0.187675 0.101005 -0.719516 -0.202199
5.43 -3.25824 -3.74298 2.13693 0.490048 0.221878 0.0235281 1.99799 0.664562 0.186428 0.108248 -0.735468 -0.200521
5.44 -3.24018 -3.73697 2.13861 0.48775 0.215498 0.0212235 2.01361 0.671089 0.185287 0.115478 -0.749398 -0.199156
5.45 -3.21792 -3.72954 2.14064 0.484983 0.207503 0.0184304 2.03184 0.678869 0.183823 0.124109 -0.766251 -0.197401
5.46 -3.19956 -3.7234 2.14228 0.482754 0.200807 0.0161596 2.04607 0.685075 0.182656 0.129764 -0.779058 -0.195723
5.47 -3.17696 -3.71582 2.14429 0.480074 0.19246 0.0133953 2.0626 0.692465 0.181307 0.135569 -0.79293 -0.193558
5.48 -3.15625 -3.70886 2.14609 0.477681 0.184728 0.010898 2.07679 0.698991 0.180122 0.141016 -0.804109 -0.191688
5.49 -3.13541 -3.70183 2.14789 0.475329 0.176872 0.00842444 2.09017 0.705329 0.17895 0.146625 -0.814161 -0.189887
5.5 -3.11654 -3.69545 2.14949 0.473248 0.169703 0.00622042 2.10152 0.710869 0.177873 0.151071 -0.822275 -0.188199
5.51 -3.09335 -3.6876 2.15144 0.470752 0.160833 0.00355166 2.11448 0.717426 0.17653 0.155426 -0.830869 -0.186018
5.52 -3.07214 -3.68039 2.1532 0.468528 0.152677 0.00114883 2.12539 0.723181 0.175289 0.159153 -0.837669 -0.18403
5.53 -3.05083 -3.67313 2.15495 0.466346 0.144441 -0.00122614 2.13547 0.728741 0.174039 0.163408 -0.843892 -0.182114
5.54 -3.02942 -3.66581 2.15668 0.464208 0.136128 -0.00356746 2.14471 0.734103 0.172771 0.167667 -0.849284 -0.180206
5.55 -3.01224 -3.65992 2.15806 0.462529 0.12943 -0.00541581 2.1515 0.73825 0.171749 0.170561 -0.852737 -0.178642
5.56 -2.98636 -3.65102 2.16011 0.460062 0.11932 -0.00815005 2.16067 0.744228 0.170154 0.174069 -0.856807 -0.17622
5.57 -2.96471 -3.64355 2.1618 0.458053 0.110849 -0.010394 2.16739 0.748991 0.168833 0.176776 -0.859292 -0.174191
5.58 -2.94518 -3.63679 2.16331 0.456282 0.103192 -0.0123836 2.17271 0.753106 0.167621 0.179536 -0.861201 -0.172378
5.59 -2.92124 -3.62848 2.16515 0.454164 0.0937969 -0.0147723 2.1783 0.757915 0.16611 0.182943 -0.862767 -0.170162
5.601 -2.89944 -3.62087 2.1668 0.452283 0.0852323 -0.0169017 2.18249 0.762076 0.164705 0.185375 -0.8627 -0.168126
5.61 -2.87759 -3.61323 2.16844 0.450444 0.076661 -0.0189908 2.18585 0.766034 0.163264 0.187409 -0.861557 -0.166077
5.622 -2.85134 -3.60401 2.17039 0.448292 0.0663758 -0.0214435 2.18877 0.770518 0.161478 0.189796 -0.859731 -0.163576
5.63 -2.83602 -3.59861 2.17152 0.447064 0.0603768 -0.0228464 2.18993 0.773 0.160413 0.191355 -0.858643 -0.162099
5.64 -2.81192 -3.59008 2.17327 0.445175 0.0509591 -0.0250075 2.19092 0.776704 0.158761 0.193205 -0.855244 -0.159781
5.65 -2.7922 -3.58308 2.17469 0.443665 0.0432793 -0.0267349 2.19099 0.779555 0.157385 0.194181 -0.850745 -0.157905
5.66 -2.7681 -3.57448 2.17641 0.441862 0.0339393 -0.0287934 2.19018 0.782818 0.155586 0.195367 -0.844486 -0.155595
5.67 -2.74621 -3.56664 2.17796 0.440264 0.0254925 -0.0306139 2.18859 0.785574 0.153869 0.196574 -0.839134 -0.153439
5.68 -2.72434 -3.55877 2.17949 0.438704 0.0170879 -0.0323883 2.1862 0.788134 0.152111 0.19738 -0.833464 -0.151241
5.69 -2.70467 -3.55166 2.18085 0.437332 0.00956642 -0.0339462 2.18337 0.790269 0.150474 0.198029 -0.827532 -0.14926
5.7 -2.68068 -3.54296 2.18249 0.435695 0.000437748 -0.0357935 2.17905 0.792663 0.148363 0.199262 -0.819193 -0.146824
5.711 -2.65892 -3.53502 2.18396 0.434245 -0.00779491 -0.0374137 2.1743 0.794634 0.146345 0.20055 -0.811415 -0.144563
5.722 -2.63287 -3.52547 2.1857 0.432552 -0.017594 -0.0392886 2.1676 0.796742 0.14381 0.201567 -0.802834 -0.141773
5.73 -2.61555 -3.51909 2.18685 0.431452 -0.0240799 -0.0405008 2.16252 0.797993 0.142068 0.202063 -0.797132 -0.139882
5.74 -2.59396 -3.5111 2.18826 0.430107 -0.0321256 -0.0419728 2.15549 0.799385 0.139851 0.202453 -0.788444 -0.137524
5.75 -2.57245 -3.5031 2.18964 0.428796 -0.0400882 -0.0433902 2.14772 0.800585 0.13756 0.203024 -0.778275 -0.135149
5.76 -2.55102 -3.49509 2.191 0.427518 -0.0479583 -0.0447503 2.13923 0.801595 0.135174 0.203117 -0.767577 -0.132761
5.77 -2.52968 -3.48707 2.19234 0.426271 -0.0557331 -0.0460605 2.13002 0.802415 0.132686 0.202545 -0.757421 -0.130363
5.78 -2.50843 -3.47904 2.19366 0.425056 -0.0634229 -0.0473264 2.1201 0.803049 0.130129 0.202499 -0.748674 -0.127857
5.79 -2.48729 -3.47101 2.19494 0.423874 -0.0710373 -0.0485428 2.10948 0.803498 0.127483 0.203563 -0.739624 -0.125231
5.8 -2.46625 -3.46297 2.1962 0.422723 -0.0785683 -0.0496953 2.09818 0.803761 0.124767 0.205421 -0.728953 -0.122519
5.81 -2.44742 -3.45574 2.19731 0.421712 -0.0852681 -0.0506732 2.08742 0.803839 0.122238 0.206844 -0.719048 -0.120065
5.82 -2.42455 -3.4469 2.19864 0.42051 -0.0933518 -0.051804 2.07355 0.803729 0.119025 0.20676 -0.707087 -0.117176
5.83 -2.40388 -3.43886 2.19981 0.419447 -0.100593 -0.0527825 2.06027 0.803435 0.115969 0.206024 -0.695775 -0.114572
5.84 -2.38336 -3.43083 2.20095 0.418412 -0.107725 -0.0537104 2.04634 0.802957 0.112784 0.205729 -0.683385 -0.111874
5.85 -2.36297 -3.4228 2.20206 0.417405 -0.11474 -0.0545798 2.0318 0.802297 0.109463 0.205689 -0.670265 -0.109105
5.861 -2.34274 -3.41478 2.20314 0.416425 -0.121632 -0.0553943 2.01664 0.801456 0.106019 0.204458 -0.656948 -0.106439
5.872 -2.32066 -3.40597 2.20428 0.415377 -0.129064 -0.0562422 1.99929 0.800325 0.102078 0.201612 -0.642181 -0.103667
5.881 -2.30075 -3.39798 2.20528 0.414451 -0.135679 -0.0569755 1.9829 0.799112 0.0983544 0.199063 -0.628429 -0.101103
5.89 -2.28298 -3.39079 2.20615 0.413639 -0.141516 -0.057598 1.96768 0.797873 0.094892 0.197619 -0.615527 -0.0986412
5.902 -2.25951 -3.38123 2.20726 0.412588 -0.149124 -0.0583632 1.94668 0.796009 0.0901162 0.195922 -0.597986 -0.0952854
5.91 -2.244 -3.37487 2.20796 0.411907 -0.154086 -0.0588348 1.93224 0.79463 0.086892 0.19433 -0.586513 -0.0930892
5.92 -2.22478 -3.36693 2.20881 0.411077 -0.160156 -0.0593874 1.91372 0.792758 0.0827831 0.191458 -0.571268 -0.0904533
5.93 -2.20764 -3.3598 2.20954 0.41035 -0.165488 -0.0598489 1.89662 0.790934 0.0789799 0.189182 -0.556994 -0.0879978
5.94 -2.1869 -3.35112 2.21038 0.409487 -0.171833 -0.0603597 1.87519 0.78853 0.0741739 0.186869 -0.539137 -0.0848518
5.95 -2.16826 -3.34325 2.21109 0.408726 -0.177434 -0.0607712 1.85521 0.78618 0.0696585 0.184421 -0.52238 -0.0819992
5.96 -2.14982 -3.3354 2.21177 0.407986 -0.182863 -0.06114 1.83477 0.783675 0.0650019 0.180266 -0.504448 -0.0794035
5.971 -2.13159 -3.32758 2.21239 0.407267 -0.188104 -0.061474 1.8139 0.781021 0.0602142 0.175632 -0.485748 -0.0768594
5.98 -2.11357 -3.31978 2.21296 0.406569 -0.193157 -0.061766 1.79261 0.778221 0.0553307 0.172256 -0.466949 -0.0740448
5.992 -2.09222 -3.31046 2.21359 0.405759 -0.198983 -0.062046 1.76652 0.774673 0.0493677 0.169745 -0.445158 -0.0703264
6 -2.07817 -3.30428 2.21397 0.405236 -0.20273 -0.0621865 1.74881 0.772195 0.0453416 0.168347 -0.431073 -0.0677654
6.01 -2.06081 -3.29657 2.21439 0.404601 -0.207261 -0.0623121 1.72634 0.768973 0.0402131 0.165968 -0.413089 -0.0646532
6.02 -2.04367 -3.2889 2.21477 0.403987 -0.21161 -0.0623909 1.70354 0.765616 0.03493 0.162265 -0.3945 -0.0617548
6.031 -2.02676 -3.28127 2.21508 0.403394 -0.215773 -0.0624299 1.68042 0.762129 0.029487 0.158248 -0.376267 -0.0588924
6.04 -2.01008 -3.27366 2.21535 0.402821 -0.219755 -0.0624337 1.657 0.758514 0.023893 0.153817 -0.358351 -0.0560901
6.053 -1.99039 -3.26459 2.21559 0.402161 -0.224288 -0.0623982 1.62852 0.754014 0.0169919 0.147741 -0.336041 -0.0528383
6.063 -1.97263 -3.25632 2.21574 0.401582 -0.228193 -0.0623293 1.60208 0.749741 0.0105009 0.141758 -0.314533 -0.0498804
6.07 -1.96307 -3.25183 2.21579 0.401277 -0.23022 -0.0622767 1.58753 0.747352 0.00690159 0.138522 -0.302768 -0.0482473
6.08 -1.94577 -3.24364 2.21583 0.400736 -0.23375 -0.0621539 1.56064 0.74287 0.000202903 0.132547 -0.281677 -0.0452503
6.09 -1.9303 -3.23623 2.21579 0.400266 -0.236753 -0.0620149 1.53596 0.738686 -0.00598874 0.127076 -0.262723 -0.042513
